Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
17,Fri,15/12/2023,20:00,Nott'ham Forest,1.3,0–2,1.5,Tottenham,"29,296",The City Ground,Jarred Gillett,Match Report,
17,Sat,16/12/2023,15:00,Manchester City,1.6,2–2,1.8,Crystal Palace,"53,248",Etihad Stadium,Paul Tierney,Match Report,
17,Sat,16/12/2023,15:00,Chelsea,3.1,2–0,0.4,Sheffield Utd,"39,599",Stamford Bridge,Andy Madley,Match Report,
17,Sat,16/12/2023,15:00,Newcastle Utd,3.5,3–0,0.3,Fulham,"52,055",St James' Park,Samuel Barrott,Match Report,
17,Sat,16/12/2023,17:30,Burnley,0.7,0–2,1.4,Everton,"21,413",Turf Moor,Anthony Taylor,Match Report,
17,Sun,17/12/2023,14:00,Brentford,0.5,1–2,1.4,Aston Villa,"17,034",Gtech Community Stadium,David Coote,Match Report,
17,Sun,17/12/2023,14:00,West Ham,1.1,3–0,0.7,Wolves,"62,455",London Stadium,Chris Kavanagh,Match Report,
17,Sun,17/12/2023,14:00,Arsenal,2.3,2–0,0.7,Brighton,"60,257",Emirates Stadium,Tim Robinson,Match Report,
17,Sun,17/12/2023,16:30,Liverpool,2.3,0–0,0.8,Manchester Utd,"57,158",Anfield,Michael Oliver,Match Report,
