Wk,Day,Date,Time,Home,Away,Attendance,Venue,Referee,Match Report,Notes
18,Thu,21/12/2023,20:00,Crystal Palace,Brighton,"24,171",Selhurst Park,John Brooks,Match Report,
18,Fri,22/12/2023,20:00,Aston Villa,Sheffield Utd,,Villa Park,Anthony Taylor,Match Report,
18,Sat,23/12/2023,12:30,West Ham,Manchester Utd,"64,472",London Stadium,Simon Hooper,Match Report,
18,Sat,23/12/2023,15:00,Luton Town,Newcastle Utd,"11,042",Kenilworth Road Stadium,Darren England,Match Report,
18,Sat,23/12/2023,15:00,Fulham,Burnley,"23,598",Craven Cottage,Rebecca Welch,Match Report,
18,Sat,23/12/2023,15:00,Tottenham,Everton,"61,808",Tottenham Hotspur Stadium,Stuart Attwell,Match Report,
18,Sat,23/12/2023,15:00,Nott'ham Forest,Bournemouth,"29,188",The City Ground,Robert Jones,Match Report,
18,Sat,23/12/2023,17:30,Liverpool,Arsenal,"57,548",Anfield,Chris Kavanagh,Match Report,
18,Sun,24/12/2023,13:00,Wolves,Chelsea,"31,641",Molineux Stadium,David Coote,Match Report,
