Wk,Day,Date,Time,Home,Away,Attendance,Venue,Referee,Match Report,Notes
26,Wed,21/02/2024,19:30,Liverpool,Luton Town,"59,713",Anfield,Andy Madley,Match Report,
26,Sat,24/02/2024,15:00,Manchester Utd,Fulham,"73,487",Old Trafford,Michael Oliver,Match Report,
26,Sat,24/02/2024,15:00,Crystal Palace,Burnley,"24,042",Selhurst Park,Lewis Smith,Match Report,
26,Sat,24/02/2024,15:00,Brighton,Everton,"41,646",The American Express Community Stadium,Tony Harrington,Match Report,
26,Sat,24/02/2024,15:00,Aston Villa,Nott'ham Forest,"42,131",Villa Park,Samuel Barrott,Match Report,
26,Sat,24/02/2024,17:30,Bournemouth,Manchester City,"11,184",Vitality Stadium,Jarred Gillett,Match Report,
26,Sat,24/02/2024,20:00,Arsenal,Newcastle Utd,"60,298",Emirates Stadium,Paul Tierney,Match Report,
26,Sun,25/02/2024,13:30,Wolves,Sheffield Utd,"30,789",Molineux Stadium,Darren Bond,Match Report,
26,Mon,26/02/2024,20:00,West Ham,Brentford,"62,450",London Stadium,Simon Hooper,Match Report,
