Wk,Day,Date,Time,Home,Away,Attendance,Venue,Referee,Match Report,Notes
29,Sat,16/03/2024,15:00,Luton Town,Nott'ham Forest,"11,630",Kenilworth Road Stadium,Darren England,Match Report,
29,Sat,16/03/2024,15:00,Burnley,Brentford,"20,431",Turf Moor,Darren Bond,Match Report,
29,Sat,16/03/2024,17:30,Fulham,Tottenham,"24,410",Craven Cottage,Robert Jones,Match Report,
29,Sun,17/03/2024,14:00,West Ham,Aston Villa,"62,461",London Stadium,Jarred Gillett,Match Report,
