Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/11/2022,15:00,Matchweek 16,Sat,Away,L,1,3,Liverpool,1,9,5,55.6,0.11,0.2,11.9,0,0,0,1.1,1.1,0.12,-0.1,-0.1,Match Report
26/12/2022,15:00,Matchweek 17,Mon,Home,L,1,3,Brighton,1,13,3,23.1,0.08,0.33,16.1,1,0,1,1.9,1,0.08,-0.9,0,Match Report
31/12/2022,15:00,Matchweek 18,Sat,Away,L,1,2,Fulham,1,9,3,33.3,0.11,0.33,24.5,1,0,0,0.8,0.8,0.09,0.2,0.2,Match Report
04/01/2023,19:30,Matchweek 19,Wed,Home,L,0,1,Nott'ham Forest,0,8,0,0,0,,14.5,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report
14/01/2023,15:00,Matchweek 20,Sat,Away,W,2,1,Everton,2,13,5,38.5,0.15,0.4,20.7,2,0,0,1.2,1.2,0.09,0.8,0.8,Match Report
21/01/2023,15:00,Matchweek 21,Sat,Home,L,0,1,Aston Villa,0,8,5,62.5,0,0,15.8,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Match Report
04/02/2023,15:00,Matchweek 22,Sat,Away,L,0,3,Brentford,0,14,5,35.7,0,0,23.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report
11/02/2023,15:00,Matchweek 23,Sat,Home,L,1,2,Wolves,1,17,2,11.8,0.06,0.5,17.7,0,0,0,1.1,1.1,0.07,-0.1,-0.1,Match Report
18/02/2023,15:00,Matchweek 24,Sat,Away,W,1,0,Chelsea,1,8,4,50,0.13,0.25,19.7,1,0,0,0.6,0.6,0.08,0.4,0.4,Match Report
25/02/2023,15:00,Matchweek 25,Sat,Away,L,0,1,Leeds United,0,8,2,25,0,0,18.8,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report
04/03/2023,17:30,Matchweek 26,Sat,Home,W,1,0,Leicester City,1,10,4,40,0.1,0.25,23.6,1,0,1,1.4,0.6,0.06,-0.4,0.4,Match Report
12/03/2023,14:00,Matchweek 27,Sun,Away,D,0,0,Manchester Utd,0,17,4,23.5,0,0,21.2,2,0,0,1,1,0.07,-1,-1,Match Report
15/03/2023,19:30,Matchweek 7,Wed,Home,L,0,2,Brentford,0,7,0,0,0,,19.2,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Match Report
18/03/2023,15:00,Matchweek 28,Sat,Home,D,3,3,Tottenham,3,18,6,33.3,0.11,0.33,19.6,1,1,1,2.4,1.6,0.1,0.6,0.4,Match Report
02/04/2023,14:00,Matchweek 29,Sun,Away,L,0,1,West Ham,0,9,3,33.3,0,0,21.1,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report
08/04/2023,17:30,Matchweek 30,Sat,Home,L,1,4,Manchester City,1,4,1,25,0.25,1,17,0,0,0,0.4,0.4,0.1,0.6,0.6,Match Report
For Southampton,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
15/04/2023,15:00,Matchweek 31,Sat,Home,L,0,2,Crystal Palace,0,11,4,36.4,0,0,18,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Match Report
21/04/2023,20:00,Matchweek 32,Fri,Away,D,3,3,Arsenal,3,8,6,75,0.38,0.5,12.4,0,0,0,1.3,1.3,0.17,1.7,1.7,Match Report
27/04/2023,19:45,Matchweek 33,Thu,Home,L,0,1,Bournemouth,0,11,2,18.2,0,0,19.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report
30/04/2023,14:00,Matchweek 34,Sun,Away,L,1,3,Newcastle Utd,1,4,3,75,0.25,0.33,17.3,0,0,0,0.8,0.8,0.21,0.2,0.2,Match Report
08/05/2023,20:00,Matchweek 35,Mon,Away,L,3,4,Nott'ham Forest,3,18,4,22.2,0.11,0.5,14,0,1,1,3.1,2.4,0.14,-0.1,-0.4,Match Report
13/05/2023,15:00,Matchweek 36,Sat,Home,L,0,2,Fulham,0,5,1,20,0,0,24.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Match Report
21/05/2023,14:00,Matchweek 37,Sun,Away,L,1,3,Brighton,1,5,1,20,0.2,1,13.8,1,0,0,0.6,0.6,0.12,0.4,0.4,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Home,D,4,4,Liverpool,4,15,10,66.7,0.27,0.4,17.5,1,0,0,1.8,1.8,0.12,2.2,2.2,Match Report
