Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/08/2023,15:00,Matchweek 1,Sat,Home,L,0,1,Fulham,0,19,9,47.4,0,0,15.8,0,0,0,2.7,2.7,0.14,-2.7,-2.7,Match Report
20/08/2023,14:00,Matchweek 2,Sun,Away,L,0,4,Aston Villa,0,9,2,22.2,0,0,14.7,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Match Report
26/08/2023,15:00,Matchweek 3,Sat,Home,L,0,1,Wolves,0,15,7,46.7,0,0,13.8,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Match Report
02/09/2023,12:30,Matchweek 4,Sat,Away,D,2,2,Sheffield Utd,2,16,6,37.5,0.13,0.33,14.8,2,0,0,2.5,2.5,0.21,-0.5,-0.5,Match Report
17/09/2023,16:30,Matchweek 5,Sun,Home,L,0,1,Arsenal,0,8,1,12.5,0,0,21.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report
23/09/2023,17:30,Matchweek 6,Sat,Away,W,3,1,Brentford,3,18,6,33.3,0.17,0.5,17.8,0,0,0,1.9,1.9,0.11,1.1,1.1,Match Report
30/09/2023,15:00,Matchweek 7,Sat,Home,L,1,2,Luton Town,1,23,4,17.4,0.04,0.25,14.4,0,0,0,2.9,2.9,0.16,-1.9,-1.9,Match Report
07/10/2023,15:00,Matchweek 8,Sat,Home,W,3,0,Bournemouth,3,25,8,32,0.12,0.38,15.8,0,0,0,2.4,2.4,0.1,0.6,0.6,Match Report
21/10/2023,12:30,Matchweek 9,Sat,Away,L,0,2,Liverpool,0,6,1,16.7,0,0,35.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Match Report
29/10/2023,13:00,Matchweek 10,Sun,Away,W,1,0,West Ham,1,10,4,40,0.1,0.25,17.4,0,0,0,0.8,0.8,0.08,0.2,0.2,Match Report
04/11/2023,15:00,Matchweek 11,Sat,Home,D,1,1,Brighton,1,10,4,40,0.1,0.25,14.4,1,0,0,0.7,0.7,0.07,0.3,0.3,Match Report
11/11/2023,15:00,Matchweek 12,Sat,Away,W,3,2,Crystal Palace,3,8,4,50,0.38,0.75,14.5,0,0,0,1.5,1.5,0.19,1.5,1.5,Match Report
26/11/2023,16:30,Matchweek 13,Sun,Home,L,0,3,Manchester Utd,0,24,6,25,0,0,16.9,0,0,0,2.4,2.4,0.11,-2.4,-2.4,Match Report
02/12/2023,17:30,Matchweek 14,Sat,Away,W,1,0,Nott'ham Forest,1,12,2,16.7,0.08,0.5,20.8,1,0,0,0.7,0.7,0.06,0.3,0.3,Match Report
07/12/2023,19:30,Matchweek 15,Thu,Home,W,3,0,Newcastle Utd,3,21,6,28.6,0.14,0.5,13.3,0,0,0,3.3,3.3,0.16,-0.3,-0.3,Match Report
10/12/2023,14:00,Matchweek 16,Sun,Home,W,2,0,Chelsea,2,9,5,55.6,0.22,0.4,16.4,0,0,0,1.2,1.2,0.15,0.8,0.8,Match Report
16/12/2023,17:30,Matchweek 17,Sat,Away,W,2,0,Burnley,2,9,6,66.7,0.22,0.33,11.8,1,0,0,1.4,1.4,0.17,0.6,0.6,Match Report
23/12/2023,15:00,Matchweek 18,Sat,Away,L,1,2,Tottenham,1,18,8,44.4,0.06,0.13,15.8,0,0,0,1.8,1.8,0.1,-0.8,-0.8,Match Report
27/12/2023,20:15,Matchweek 19,Wed,Home,L,1,3,Manchester City,1,7,2,28.6,0.14,0.5,12.5,0,0,0,1,1,0.14,0,0,Match Report
30/12/2023,15:00,Matchweek 20,Sat,Away,L,0,3,Wolves,0,10,0,0,0,,20.7,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report
14/01/2024,14:00,Matchweek 21,Sun,Home,D,0,0,Aston Villa,0,10,2,20,0,0,17.2,1,0,0,1.1,1.1,0.12,-1.1,-1.1,Match Report
30/01/2024,19:45,Matchweek 22,Tue,Away,D,0,0,Fulham,0,21,2,9.5,0,0,14.4,2,0,0,1.9,1.9,0.11,-1.9,-1.9,Match Report
03/02/2024,12:30,Matchweek 23,Sat,Home,D,2,2,Tottenham,2,14,4,28.6,0.14,0.5,14.3,0,0,0,2.6,2.6,0.23,-0.6,-0.6,Match Report
10/02/2024,12:30,Matchweek 24,Sat,Away,L,0,2,Manchester City,0,5,1,20,0,0,22.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report
19/02/2024,20:00,Matchweek 25,Mon,Home,D,1,1,Crystal Palace,1,19,4,21.1,0.05,0.25,16.4,1,0,0,1.7,1.7,0.09,-0.7,-0.7,Match Report
24/02/2024,15:00,Matchweek 26,Sat,Away,D,1,1,Brighton,1,6,2,33.3,0.17,0.5,16,0,0,0,0.3,0.3,0.05,0.7,0.7,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Home,L,1,3,West Ham,1,21,9,42.9,0.05,0.11,21.8,0,0,1,2.7,1.9,0.09,-1.7,-0.9,Match Report
09/03/2024,12:30,Matchweek 28,Sat,Away,L,0,2,Manchester Utd,0,23,6,26.1,0,0,16.9,1,0,0,1.6,1.6,0.07,-1.6,-1.6,Match Report
