Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/08/2023,15:00,Matchweek 1,Sat,Away,W,1,0,Sheffield Utd,1,24,8,33.3,0.04,0.13,18.5,1,0,0,1.9,1.9,0.08,-0.9,-0.9,Match Report
21/08/2023,20:00,Matchweek 2,Mon,Home,L,0,1,Arsenal,0,14,2,14.3,0,0,16.4,1,0,0,1,1,0.07,-1,-1,Match Report
26/08/2023,15:00,Matchweek 3,Sat,Away,D,1,1,Brentford,1,15,5,33.3,0.07,0.2,16.9,1,0,0,0.8,0.8,0.05,0.2,0.2,Match Report
03/09/2023,14:00,Matchweek 4,Sun,Home,W,3,2,Wolves,3,16,10,62.5,0.19,0.3,13.8,1,0,0,2.1,2.1,0.13,0.9,0.9,Match Report
16/09/2023,15:00,Matchweek 5,Sat,Away,L,1,3,Aston Villa,1,6,3,50,0.17,0.33,16.1,0,0,0,1.2,1.2,0.2,-0.2,-0.2,Match Report
23/09/2023,15:00,Matchweek 6,Sat,Home,D,0,0,Fulham,0,7,3,42.9,0,0,18.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report
30/09/2023,15:00,Matchweek 7,Sat,Away,W,1,0,Manchester Utd,1,8,2,25,0.13,0.5,13.5,0,0,0,0.9,0.9,0.11,0.1,0.1,Match Report
07/10/2023,17:30,Matchweek 8,Sat,Home,D,0,0,Nott'ham Forest,0,8,2,25,0,0,15.2,0,0,0,0.8,0.8,0.1,-0.8,-0.8,Match Report
21/10/2023,15:00,Matchweek 9,Sat,Away,L,0,4,Newcastle Utd,0,17,3,17.6,0,0,17.8,1,0,0,1.2,1.2,0.07,-1.2,-1.2,Match Report
27/10/2023,20:00,Matchweek 10,Fri,Home,L,1,2,Tottenham,1,13,3,23.1,0.08,0.33,17.2,0,0,0,0.6,0.6,0.05,0.4,0.4,
04/11/2023,15:00,Matchweek 11,Sat,Away,W,2,0,Burnley,2,4,3,75,0.5,0.67,13.9,0,0,0,1.3,1.3,0.33,0.7,0.7,Match Report
11/11/2023,15:00,Matchweek 12,Sat,Home,L,2,3,Everton,2,12,3,25,0.08,0.33,17.9,0,1,1,2.2,1.4,0.11,-0.2,-0.4,Match Report
25/11/2023,15:00,Matchweek 13,Sat,Away,L,1,2,Luton Town,1,16,8,50,0.06,0.13,16.3,1,0,0,1.6,1.6,0.1,-0.6,-0.6,Match Report
03/12/2023,14:00,Matchweek 14,Sun,Away,D,1,1,West Ham,1,9,2,22.2,0.11,0.5,17.4,1,0,0,0.9,0.9,0.1,0.1,0.1,Match Report
06/12/2023,19:30,Matchweek 15,Wed,Home,L,0,2,Bournemouth,0,16,3,18.8,0,0,18.9,1,0,0,1,1,0.06,-1,-1,Match Report
09/12/2023,12:30,Matchweek 16,Sat,Home,L,1,2,Liverpool,1,7,3,42.9,0,0,17.4,0,1,1,1.7,0.9,0.14,-0.7,-0.9,Match Report
16/12/2023,15:00,Matchweek 17,Sat,Away,D,2,2,Manchester City,2,4,1,25,0.25,1,21.1,1,1,1,1.8,1,0.26,0.2,0,Match Report
21/12/2023,20:00,Matchweek 18,Thu,Home,D,1,1,Brighton,1,11,3,27.3,0.09,0.33,13.4,0,0,0,1.3,1.3,0.12,-0.3,-0.3,Match Report
27/12/2023,19:30,Matchweek 19,Wed,Away,L,1,2,Chelsea,1,13,5,38.5,0.08,0.2,19.6,2,0,0,1.1,1.1,0.09,-0.1,-0.1,Match Report
30/12/2023,15:00,Matchweek 20,Sat,Home,W,3,1,Brentford,3,13,6,46.2,0.23,0.5,16.2,0,0,0,1,1,0.08,2,2,Match Report
20/01/2024,12:30,Matchweek 21,Sat,Away,L,0,5,Arsenal,0,12,5,41.7,0,0,24.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report
30/01/2024,20:00,Matchweek 22,Tue,Home,W,3,2,Sheffield Utd,3,12,4,33.3,0.25,0.75,17.1,0,0,0,1.1,1.1,0.1,1.9,1.9,Match Report
03/02/2024,15:00,Matchweek 23,Sat,Away,L,1,4,Brighton,1,7,5,71.4,0.14,0.2,20.6,0,0,0,0.3,0.3,0.04,0.7,0.7,Match Report
12/02/2024,20:00,Matchweek 24,Mon,Home,L,1,3,Chelsea,1,13,4,30.8,0.08,0.25,18.7,0,0,0,0.6,0.6,0.04,0.4,0.4,Match Report
19/02/2024,20:00,Matchweek 25,Mon,Away,D,1,1,Everton,1,10,3,30,0.1,0.33,13,0,0,0,0.7,0.7,0.07,0.3,0.3,Match Report
24/02/2024,15:00,Matchweek 26,Sat,Home,W,3,0,Burnley,3,14,5,35.7,0.14,0.4,15.3,1,1,1,2.4,1.6,0.12,0.6,0.4,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Away,L,1,3,Tottenham,1,4,1,25,0.25,1,18.6,1,0,0,0.3,0.3,0.08,0.7,0.7,Match Report
09/03/2024,15:00,Matchweek 28,Sat,Home,D,1,1,Luton Town,1,21,4,19,0.05,0.25,16.5,0,0,0,2.7,2.7,0.13,-1.7,-1.7,Match Report
30/03/2024,15:00,Matchweek 30,Sat,Away,D,1,1,Nott'ham Forest,1,10,3,30,0.1,0.33,18.4,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Match Report
02/04/2024,19:45,Matchweek 31,Tue,Away,L,0,1,Bournemouth,0,3,2,66.7,0,0,15,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Match Report
06/04/2024,12:30,Matchweek 32,Sat,Home,L,2,4,Manchester City,2,7,4,57.1,0.29,0.5,16.8,0,0,0,1.1,1.1,0.15,0.9,0.9,Match Report
14/04/2024,14:00,Matchweek 33,Sun,Away,W,1,0,Liverpool,1,8,4,50,0.13,0.25,14.1,0,0,0,2,2,0.25,-1,-1,Match Report
21/04/2024,15:00,Matchweek 34,Sun,Home,W,5,2,West Ham,4,18,7,38.9,0.22,0.57,16.6,1,0,0,2.4,2.4,0.13,1.6,1.6,Match Report
24/04/2024,20:00,Matchweek 29,Wed,Home,W,2,0,Newcastle Utd,2,20,7,35,0.1,0.29,21.2,3,0,0,0.9,0.9,0.04,1.1,1.1,Match Report
27/04/2024,15:00,Matchweek 35,Sat,Away,D,1,1,Fulham,1,14,4,28.6,0.07,0.25,19.7,0,0,0,1,1,0.07,0,0,Match Report
06/05/2024,20:00,Matchweek 36,Mon,Home,W,4,0,Manchester Utd,4,18,10,55.6,0.22,0.4,16.8,0,0,0,1.7,1.7,0.1,2.3,2.3,Match Report
11/05/2024,15:00,Matchweek 37,Sat,Away,W,3,1,Wolves,3,13,3,23.1,0.23,1,13.6,0,0,0,2.6,2.6,0.21,0.4,0.4,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Home,W,5,0,Aston Villa,5,15,9,60,0.33,0.56,16.8,0,0,0,2.5,2.5,0.17,2.5,2.5,Match Report
