Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
13/08/2023,16:30,Matchweek 1,Sun,Away,D,1,1,Chelsea,1,13,1,7.7,0.08,1,17.8,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Match Report
19/08/2023,15:00,Matchweek 2,Sat,Home,W,3,1,Bournemouth,3,25,9,36,0.12,0.33,16.8,1,0,1,3,2.1,0.09,0,0.9,Match Report
27/08/2023,16:30,Matchweek 3,Sun,Away,W,2,1,Newcastle Utd,2,9,4,44.4,0.22,0.5,17.2,1,0,0,1,1,0.11,1,1,Match Report
03/09/2023,14:00,Matchweek 4,Sun,Home,W,3,0,Aston Villa,2,17,4,23.5,0.12,0.5,14.7,0,0,0,2.5,2.5,0.15,-0.5,-0.5,Match Report
16/09/2023,12:30,Matchweek 5,Sat,Away,W,3,1,Wolves,2,16,5,31.3,0.13,0.4,15.8,0,0,0,2.5,2.5,0.16,-0.5,-0.5,Match Report
24/09/2023,14:00,Matchweek 6,Sun,Home,W,3,1,West Ham,3,21,6,28.6,0.1,0.33,19.3,2,1,1,3,2.2,0.11,0,-0.2,Match Report
30/09/2023,17:30,Matchweek 7,Sat,Away,L,1,2,Tottenham,1,12,4,33.3,0.08,0.25,14.9,0,0,0,1.3,1.3,0.11,-0.3,-0.3,Match Report
08/10/2023,14:00,Matchweek 8,Sun,Away,D,2,2,Brighton,2,13,3,23.1,0.08,0.33,18.8,0,1,1,2.3,1.6,0.12,-0.3,-0.6,Match Report
21/10/2023,12:30,Matchweek 9,Sat,Home,W,2,0,Everton,2,25,5,20,0.04,0.2,22.4,1,1,1,2.2,1.4,0.06,-0.2,-0.4,Match Report
29/10/2023,14:00,Matchweek 10,Sun,Home,W,3,0,Nott'ham Forest,3,21,8,38.1,0.14,0.38,19.5,2,0,0,3.2,3.2,0.16,-0.2,-0.2,Match Report
05/11/2023,16:30,Matchweek 11,Sun,Away,D,1,1,Luton Town,1,24,6,25,0.04,0.17,17.5,0,0,0,2.6,2.6,0.12,-1.6,-1.6,Match Report
12/11/2023,14:00,Matchweek 12,Sun,Home,W,3,0,Brentford,3,17,10,58.8,0.18,0.3,19,0,0,0,1.7,1.7,0.1,1.3,1.3,Match Report
25/11/2023,12:30,Matchweek 13,Sat,Away,D,1,1,Manchester City,1,8,3,37.5,0.13,0.33,15.9,0,0,0,0.6,0.6,0.07,0.4,0.4,Match Report
03/12/2023,14:00,Matchweek 14,Sun,Home,W,4,3,Fulham,3,26,12,46.2,0.12,0.25,18.9,1,0,0,2.1,2.1,0.09,0.9,0.9,Match Report
06/12/2023,19:30,Matchweek 15,Wed,Away,W,2,0,Sheffield Utd,2,15,8,53.3,0.13,0.25,16.4,0,0,0,1.7,1.7,0.11,0.3,0.3,Match Report
09/12/2023,12:30,Matchweek 16,Sat,Away,W,2,1,Crystal Palace,2,14,2,14.3,0.14,1,17.4,0,0,0,1.2,1.2,0.09,0.8,0.8,Match Report
17/12/2023,16:30,Matchweek 17,Sun,Home,D,0,0,Manchester Utd,0,34,8,23.5,0,0,17.7,0,0,0,2.3,2.3,0.07,-2.3,-2.3,Match Report
23/12/2023,17:30,Matchweek 18,Sat,Home,D,1,1,Arsenal,1,13,3,23.1,0.08,0.33,20.1,1,0,0,1,1,0.07,0,0,Match Report
26/12/2023,17:30,Matchweek 19,Tue,Away,W,2,0,Burnley,2,19,10,52.6,0.11,0.2,17.4,0,0,0,1.8,1.8,0.1,0.2,0.2,Match Report
01/01/2024,20:00,Matchweek 20,Mon,Home,W,4,2,Newcastle Utd,4,32,12,37.5,0.09,0.25,16.2,0,1,2,7,5.4,0.17,-3,-2.4,Match Report
21/01/2024,16:30,Matchweek 21,Sun,Away,W,4,0,Bournemouth,4,14,7,50,0.29,0.57,19.2,0,0,0,1.5,1.5,0.11,2.5,2.5,Match Report
31/01/2024,20:15,Matchweek 22,Wed,Home,W,4,1,Chelsea,4,27,13,48.1,0.15,0.31,19.9,2,0,1,2.9,2.1,0.08,1.1,1.9,Match Report
04/02/2024,16:30,Matchweek 23,Sun,Away,L,1,3,Arsenal,0,10,1,10,0,0,19.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Match Report
10/02/2024,15:00,Matchweek 24,Sat,Home,W,3,1,Burnley,3,25,10,40,0.12,0.3,15.4,0,0,0,2.8,2.8,0.11,0.2,0.2,Match Report
17/02/2024,12:30,Matchweek 25,Sat,Away,W,4,1,Brentford,4,15,8,53.3,0.27,0.5,15.9,1,0,0,2.8,2.8,0.19,1.2,1.2,Match Report
21/02/2024,19:30,Matchweek 26,Wed,Home,W,4,1,Luton Town,4,29,13,44.8,0.14,0.31,16.9,0,0,0,3.3,3.3,0.11,0.7,0.7,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Away,W,1,0,Nott'ham Forest,1,22,1,4.5,0.05,1,14.6,0,0,0,2,2,0.09,-1,-1,Match Report
10/03/2024,15:45,Matchweek 28,Sun,Home,D,1,1,Manchester City,1,18,5,27.8,0,0,19,1,1,1,2.7,1.9,0.11,-1.7,-1.9,Match Report
31/03/2024,14:00,Matchweek 30,Sun,Home,W,2,1,Brighton,2,30,8,26.7,0.07,0.25,16.6,0,0,0,2.8,2.8,0.09,-0.8,-0.8,Match Report
04/04/2024,19:30,Matchweek 31,Thu,Home,W,3,1,Sheffield Utd,3,29,9,31,0.1,0.33,18.1,1,0,0,1.8,1.8,0.06,1.2,1.2,Match Report
07/04/2024,15:30,Matchweek 32,Sun,Away,D,2,2,Manchester Utd,2,27,6,22.2,0.04,0.17,17.5,0,1,1,3.6,2.9,0.11,-1.6,-1.9,Match Report
14/04/2024,14:00,Matchweek 33,Sun,Home,L,0,1,Crystal Palace,0,21,5,23.8,0,0,12.5,1,0,0,2.7,2.7,0.13,-2.7,-2.7,Match Report
21/04/2024,16:30,Matchweek 34,Sun,Away,W,3,1,Fulham,3,14,7,50,0.21,0.43,18.8,2,0,0,1,1,0.07,2,2,Match Report
24/04/2024,20:00,Matchweek 29,Wed,Away,L,0,2,Everton,0,23,7,30.4,0,0,16.8,0,0,0,2.1,2.1,0.09,-2.1,-2.1,Match Report
27/04/2024,12:30,Matchweek 35,Sat,Away,D,2,2,West Ham,1,28,8,28.6,0.04,0.13,16.6,1,0,0,1.7,1.7,0.06,-0.7,-0.7,Match Report
05/05/2024,16:30,Matchweek 36,Sun,Home,W,4,2,Tottenham,4,25,12,48,0.16,0.33,15.3,0,0,0,3.3,3.3,0.15,0.7,0.7,Match Report
13/05/2024,20:00,Matchweek 37,Mon,Away,D,3,3,Aston Villa,2,14,7,50,0.14,0.29,17.1,0,0,0,1.7,1.7,0.13,0.3,0.3,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Home,W,2,0,Wolves,2,36,13,36.1,0.06,0.15,14.8,0,0,0,4.5,4.5,0.14,-2.5,-2.5,Match Report
