Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/08/2023,15:00,Matchweek 1,Sat,Home,W,4,1,Luton Town,4,26,11,42.3,0.12,0.27,17,0,1,1,4,3.2,0.12,0,-0.2,Match Report
19/08/2023,15:00,Matchweek 2,Sat,Away,W,4,1,Wolves,4,16,8,50,0.25,0.5,15.6,0,0,0,2.2,2.2,0.14,1.8,1.8,Match Report
26/08/2023,17:30,Matchweek 3,Sat,Home,L,1,3,West Ham,1,25,10,40,0.04,0.1,19.5,1,0,0,1.5,1.5,0.06,-0.5,-0.5,Match Report
02/09/2023,17:30,Matchweek 4,Sat,Home,W,3,1,Newcastle Utd,3,15,6,40,0.2,0.5,17.3,0,0,0,1.3,1.3,0.09,1.7,1.7,Match Report
16/09/2023,15:00,Matchweek 5,Sat,Away,W,3,1,Manchester Utd,3,10,8,80,0.3,0.38,17.1,0,0,0,1.7,1.7,0.17,1.3,1.3,Match Report
24/09/2023,14:00,Matchweek 6,Sun,Home,W,3,1,Bournemouth,2,13,4,30.8,0.15,0.5,17.1,0,0,0,1.9,1.9,0.14,0.1,0.1,Match Report
30/09/2023,12:30,Matchweek 7,Sat,Away,L,1,6,Aston Villa,1,11,3,27.3,0.09,0.33,15.4,0,0,0,1.7,1.7,0.16,-0.7,-0.7,Match Report
08/10/2023,14:00,Matchweek 8,Sun,Home,D,2,2,Liverpool,2,14,3,21.4,0.14,0.67,17,2,0,0,2.3,2.3,0.17,-0.3,-0.3,Match Report
21/10/2023,15:00,Matchweek 9,Sat,Away,L,1,2,Manchester City,1,5,3,60,0.2,0.33,12.1,0,0,0,0.8,0.8,0.17,0.2,0.2,Match Report
29/10/2023,14:00,Matchweek 10,Sun,Home,D,1,1,Fulham,1,18,6,33.3,0.06,0.17,18.1,1,0,0,1.4,1.4,0.08,-0.4,-0.4,
04/11/2023,15:00,Matchweek 11,Sat,Away,D,1,1,Everton,0,7,2,28.6,0,0,15.6,1,0,0,0.5,0.5,0.07,-0.5,-0.5,Match Report
12/11/2023,14:00,Matchweek 12,Sun,Home,D,1,1,Sheffield Utd,1,11,6,54.5,0.09,0.17,16.5,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Match Report
25/11/2023,15:00,Matchweek 13,Sat,Away,W,3,2,Nott'ham Forest,3,10,4,40,0.2,0.5,18.6,1,1,1,1.5,0.7,0.07,1.5,1.3,Match Report
03/12/2023,14:00,Matchweek 14,Sun,Away,L,2,3,Chelsea,2,18,9,50,0.11,0.22,18.6,1,0,0,1.1,1.1,0.06,0.9,0.9,Match Report
06/12/2023,19:30,Matchweek 15,Wed,Home,W,2,1,Brentford,2,18,7,38.9,0.11,0.29,16.1,0,0,0,1.5,1.5,0.09,0.5,0.5,Match Report
09/12/2023,15:00,Matchweek 16,Sat,Home,D,1,1,Burnley,1,29,11,37.9,0.03,0.09,14.2,2,0,0,2.6,2.6,0.1,-1.6,-1.6,Match Report
17/12/2023,14:00,Matchweek 17,Sun,Away,L,0,2,Arsenal,0,6,1,16.7,0,0,16.9,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Match Report
21/12/2023,20:00,Matchweek 18,Thu,Away,D,1,1,Crystal Palace,1,18,6,33.3,0.06,0.17,17.6,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Match Report
28/12/2023,19:30,Matchweek 19,Thu,Home,W,4,2,Tottenham,4,13,7,53.8,0.15,0.29,15.2,0,2,2,3.2,1.9,0.16,0.8,0.1,Match Report
02/01/2024,19:30,Matchweek 20,Tue,Away,D,0,0,West Ham,0,22,8,36.4,0,0,14.4,0,0,0,2.3,2.3,0.11,-2.3,-2.3,Match Report
22/01/2024,19:45,Matchweek 21,Mon,Home,D,0,0,Wolves,0,11,3,27.3,0,0,14.2,0,0,0,1,1,0.1,-1,-1,Match Report
30/01/2024,19:45,Matchweek 22,Tue,Away,L,0,4,Luton Town,0,9,2,22.2,0,0,13.9,0,0,0,0.9,0.9,0.11,-0.9,-0.9,Match Report
03/02/2024,15:00,Matchweek 23,Sat,Home,W,4,1,Crystal Palace,4,13,6,46.2,0.31,0.67,16.7,0,0,0,1.4,1.4,0.11,2.6,2.6,Match Report
10/02/2024,15:00,Matchweek 24,Sat,Away,L,1,2,Tottenham,1,5,2,40,0,0,17.8,0,1,1,1.2,0.4,0.09,-0.2,-0.4,Match Report
18/02/2024,14:00,Matchweek 25,Sun,Away,W,5,0,Sheffield Utd,4,24,9,37.5,0.17,0.44,15.1,0,0,0,2.9,2.9,0.13,1.1,1.1,Match Report
24/02/2024,15:00,Matchweek 26,Sat,Home,D,1,1,Everton,1,23,7,30.4,0.04,0.14,16.3,1,0,0,1.4,1.4,0.06,-0.4,-0.4,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Away,L,0,3,Fulham,0,15,5,33.3,0,0,17.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Match Report
10/03/2024,14:00,Matchweek 28,Sun,Home,W,1,0,Nott'ham Forest,0,10,3,30,0,0,17.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Match Report
