Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
07/08/2022,16:30,Matchweek 1,Sun,Away,W,2,0,West Ham,2,13,1,7.7,0.08,1,18.7,1,1,1,2.2,1.4,0.11,-0.2,-0.4,Match Report
13/08/2022,15:00,Matchweek 2,Sat,Home,W,4,0,Bournemouth,3,19,7,36.8,0.16,0.43,17.5,0,0,0,1.7,1.7,0.09,1.3,1.3,Match Report
21/08/2022,16:30,Matchweek 3,Sun,Away,D,3,3,Newcastle Utd,3,21,10,47.6,0.14,0.3,16.2,1,0,0,2.1,2.1,0.1,0.9,0.9,Match Report
27/08/2022,15:00,Matchweek 4,Sat,Home,W,4,2,Crystal Palace,4,18,5,27.8,0.22,0.8,14.1,0,0,0,2.2,2.2,0.13,1.8,1.8,Match Report
31/08/2022,19:30,Matchweek 5,Wed,Home,W,6,0,Nott'ham Forest,6,17,9,52.9,0.35,0.67,14.8,0,0,0,3.3,3.3,0.2,2.7,2.7,Match Report
03/09/2022,17:30,Matchweek 6,Sat,Away,D,1,1,Aston Villa,1,13,4,30.8,0.08,0.25,16.8,1,0,0,2.1,2.1,0.16,-1.1,-1.1,Match Report
17/09/2022,12:30,Matchweek 8,Sat,Away,W,3,0,Wolves,3,16,7,43.8,0.19,0.43,19.4,0,0,0,1.1,1.1,0.07,1.9,1.9,Match Report
02/10/2022,14:00,Matchweek 9,Sun,Home,W,6,3,Manchester Utd,6,22,9,40.9,0.27,0.67,14.2,1,0,0,3.2,3.2,0.15,2.8,2.8,Match Report
08/10/2022,15:00,Matchweek 10,Sat,Home,W,4,0,Southampton,4,21,8,38.1,0.19,0.5,13.9,0,0,0,2.4,2.4,0.12,1.6,1.6,Match Report
16/10/2022,16:30,Matchweek 11,Sun,Away,L,0,1,Liverpool,0,16,6,37.5,0,0,18.4,0,0,0,1,1,0.06,-1,-1,Match Report
22/10/2022,15:00,Matchweek 13,Sat,Home,W,3,1,Brighton,3,9,3,33.3,0.22,0.67,15,0,1,1,1.6,0.8,0.09,1.4,1.2,Match Report
29/10/2022,12:30,Matchweek 14,Sat,Away,W,1,0,Leicester City,1,15,5,33.3,0.07,0.2,20.8,1,0,0,1,1,0.07,0,0,Match Report
05/11/2022,15:00,Matchweek 15,Sat,Home,W,2,1,Fulham,2,15,4,26.7,0.07,0.25,18.1,1,1,1,2.1,1.3,0.09,-0.1,-0.3,Match Report
12/11/2022,12:30,Matchweek 16,Sat,Home,L,1,2,Brentford,1,29,6,20.7,0.03,0.17,20.9,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Match Report
28/12/2022,20:00,Matchweek 17,Wed,Away,W,3,1,Leeds United,3,26,9,34.6,0.12,0.33,16,0,0,0,4.3,4.3,0.17,-1.3,-1.3,Match Report
31/12/2022,15:00,Matchweek 18,Sat,Home,D,1,1,Everton,1,16,3,18.8,0.06,0.33,15.4,0,0,0,1.7,1.7,0.11,-0.7,-0.7,Match Report
05/01/2023,20:00,Matchweek 19,Thu,Away,W,1,0,Chelsea,1,12,3,25,0.08,0.33,16,0,0,0,2.1,2.1,0.17,-1.1,-1.1,Match Report
14/01/2023,12:30,Matchweek 20,Sat,Away,L,1,2,Manchester Utd,1,5,1,20,0.2,1,19.2,0,0,0,0.6,0.6,0.13,0.4,0.4,Match Report
19/01/2023,20:00,Matchweek 7,Thu,Home,W,4,2,Tottenham,4,16,6,37.5,0.25,0.67,16.3,1,0,0,2.3,2.3,0.15,1.7,1.7,Match Report
22/01/2023,14:00,Matchweek 21,Sun,Home,W,3,0,Wolves,3,12,5,41.7,0.17,0.4,14.8,0,1,1,2.8,2,0.17,0.2,0,Match Report
05/02/2023,16:30,Matchweek 22,Sun,Away,L,0,1,Tottenham,0,15,5,33.3,0,0,17.7,1,0,0,1.3,1.3,0.09,-1.3,-1.3,Match Report
12/02/2023,16:30,Matchweek 23,Sun,Home,W,3,1,Aston Villa,3,16,7,43.8,0.13,0.29,15.4,1,1,1,3.3,2.6,0.16,-0.3,-0.6,Match Report
15/02/2023,19:30,Matchweek 12,Wed,Away,W,3,1,Arsenal,3,9,5,55.6,0.33,0.6,12.1,0,0,0,1.8,1.8,0.21,1.2,1.2,Match Report
18/02/2023,15:00,Matchweek 24,Sat,Away,D,1,1,Nott'ham Forest,1,23,6,26.1,0.04,0.17,18,2,0,0,2.4,2.4,0.12,-1.4,-1.4,Match Report
25/02/2023,17:30,Matchweek 25,Sat,Away,W,4,1,Bournemouth,3,20,5,25,0.15,0.6,15.3,1,0,0,2.4,2.4,0.13,0.6,0.6,Match Report
04/03/2023,12:30,Matchweek 26,Sat,Home,W,2,0,Newcastle Utd,2,11,3,27.3,0.18,0.67,15.8,2,0,0,1.3,1.3,0.12,0.7,0.7,Match Report
11/03/2023,17:30,Matchweek 27,Sat,Away,W,1,0,Crystal Palace,1,13,3,23.1,0,0,19,1,1,1,2.1,1.3,0.1,-1.1,-1.3,Match Report
01/04/2023,12:30,Matchweek 29,Sat,Home,W,4,1,Liverpool,4,17,8,47.1,0.24,0.5,14.5,1,0,0,2.9,2.9,0.17,1.1,1.1,Match Report
08/04/2023,17:30,Matchweek 30,Sat,Away,W,4,1,Southampton,4,12,7,58.3,0.25,0.43,13.2,0,1,1,2.9,2.1,0.18,1.1,0.9,Match Report
15/04/2023,17:30,Matchweek 31,Sat,Home,W,3,1,Leicester City,3,11,3,27.3,0.18,0.67,17.8,0,1,1,1.6,1.2,0.12,1.4,0.8,Match Report
For Manchester City,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
26/04/2023,20:00,Matchweek 33,Wed,Home,W,4,1,Arsenal,4,14,9,64.3,0.29,0.44,15.9,0,0,0,2.5,2.5,0.18,1.5,1.5,Match Report
30/04/2023,14:00,Matchweek 34,Sun,Away,W,2,1,Fulham,2,11,8,72.7,0.09,0.13,14.1,0,1,1,2.5,1.7,0.16,-0.5,-0.7,Match Report
03/05/2023,20:00,Matchweek 28,Wed,Home,W,3,0,West Ham,3,16,7,43.8,0.19,0.43,16.3,0,0,0,2.3,2.3,0.14,0.7,0.7,Match Report
06/05/2023,15:00,Matchweek 35,Sat,Home,W,2,1,Leeds United,2,17,6,35.3,0.12,0.33,18.7,2,0,1,2.6,1.8,0.1,-0.6,0.2,Match Report
14/05/2023,14:00,Matchweek 36,Sun,Away,W,3,0,Everton,3,9,4,44.4,0.33,0.75,19.3,2,0,0,0.8,0.8,0.08,2.2,2.2,Match Report
21/05/2023,16:00,Matchweek 37,Sun,Home,W,1,0,Chelsea,1,15,2,13.3,0.07,0.5,18.8,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Match Report
24/05/2023,20:00,Matchweek 32,Wed,Away,D,1,1,Brighton,1,13,4,30.8,0.08,0.25,13.9,0,0,0,1.8,1.8,0.14,-0.8,-0.8,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Away,L,0,1,Brentford,0,17,2,11.8,0,0,16.8,0,0,0,1.6,1.6,0.11,-1.6,-1.6,Match Report
