Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
14/08/2021,15:00,Matchweek 1,Sat,Home,L,1,2,Brighton,1,14,3,21.4,0.07,0.33,16.2,1,0,0,1.5,1.5,0.1,-0.5,-0.5,Match Report
21/08/2021,12:30,Matchweek 2,Sat,Away,L,0,2,Liverpool,0,9,3,33.3,0,0,15.3,0,0,0,0.9,0.9,0.1,-0.9,-0.9,Match Report
29/08/2021,14:00,Matchweek 3,Sun,Home,D,1,1,Leeds United,1,12,3,25,0.08,0.33,16.5,0,0,0,1,1,0.09,0,0,Match Report
13/09/2021,20:00,Matchweek 4,Mon,Away,L,1,3,Everton,1,11,6,54.5,0.09,0.17,16.8,0,0,0,1,1,0.09,0,0,Match Report
18/09/2021,15:00,Matchweek 5,Sat,Home,L,0,1,Arsenal,0,18,3,16.7,0,0,15.4,0,0,0,1,1,0.06,-1,-1,Match Report
25/09/2021,15:00,Matchweek 6,Sat,Away,D,2,2,Leicester City,1,9,3,33.3,0.11,0.33,22.7,1,0,0,0.5,0.5,0.05,0.5,0.5,Match Report
02/10/2021,15:00,Matchweek 7,Sat,Home,D,0,0,Norwich City,0,14,4,28.6,0,0,16.6,1,0,0,1.2,1.2,0.08,-1.2,-1.2,Match Report
16/10/2021,15:00,Matchweek 8,Sat,Away,L,0,2,Manchester City,0,7,2,28.6,0,0,14.5,0,0,0,0.9,0.9,0.13,-0.9,-0.9,Match Report
23/10/2021,15:00,Matchweek 9,Sat,Away,D,2,2,Southampton,2,9,5,55.6,0.22,0.4,20.9,0,0,0,0.7,0.7,0.08,1.3,1.3,Match Report
30/10/2021,15:00,Matchweek 10,Sat,Home,W,3,1,Brentford,3,15,5,33.3,0.2,0.6,16.6,1,0,0,2.3,2.3,0.18,0.7,0.7,Match Report
06/11/2021,15:00,Matchweek 11,Sat,Away,D,1,1,Chelsea,1,5,2,40,0.2,0.5,15.9,0,0,0,0.7,0.7,0.13,0.3,0.3,Match Report
20/11/2021,15:00,Matchweek 12,Sat,Home,D,3,3,Crystal Palace,3,15,9,60,0.2,0.33,16.1,1,0,0,1.5,1.5,0.1,1.5,1.5,Match Report
01/12/2021,19:30,Matchweek 14,Wed,Away,D,0,0,Wolves,0,6,1,16.7,0,0,21.3,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report
04/12/2021,15:00,Matchweek 15,Sat,Away,L,0,1,Newcastle Utd,0,10,1,10,0,0,18.8,2,0,0,0.6,0.6,0.06,-0.6,-0.6,Match Report
12/12/2021,14:00,Matchweek 16,Sun,Home,D,0,0,West Ham,0,9,1,11.1,0,0,15.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Match Report
For Burnley,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
30/12/2021,20:15,Matchweek 20,Thu,Away,L,1,3,Manchester Utd,1,10,3,30,0.1,0.33,13.3,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Match Report
02/01/2022,14:00,Matchweek 21,Sun,Away,L,1,3,Leeds United,1,8,2,25,0.13,0.5,17.8,1,0,0,1,1,0.12,0,0,Match Report
23/01/2022,14:00,Matchweek 23,Sun,Away,D,0,0,Arsenal,0,10,1,10,0,0,21.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Match Report
05/02/2022,18:00,Matchweek 17,Sat,Home,D,0,0,Watford,0,13,2,15.4,0,0,19.5,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Match Report
08/02/2022,20:00,Matchweek 24,Tue,Home,D,1,1,Manchester Utd,1,9,3,33.3,0.11,0.33,20.5,0,0,0,0.4,0.4,0.04,0.6,0.6,Match Report
13/02/2022,14:00,Matchweek 25,Sun,Home,L,0,1,Liverpool,0,8,5,62.5,0,0,19.3,0,0,0,1.5,1.5,0.19,-1.5,-1.5,Match Report
19/02/2022,15:00,Matchweek 26,Sat,Away,W,3,0,Brighton,3,10,4,40,0.3,0.75,19.7,0,0,0,0.7,0.7,0.07,2.3,2.3,Match Report
23/02/2022,19:30,Matchweek 13,Wed,Home,W,1,0,Tottenham,1,15,4,26.7,0.07,0.25,17.3,0,0,0,0.9,0.9,0.07,0.1,0.1,Match Report
26/02/2022,15:00,Matchweek 27,Sat,Away,D,1,1,Crystal Palace,0,5,1,20,0,0,19.2,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report
01/03/2022,19:45,Matchweek 22,Tue,Home,L,0,2,Leicester City,0,9,2,22.2,0,0,16.6,0,0,0,0.9,0.9,0.1,-0.9,-0.9,Match Report
05/03/2022,15:00,Matchweek 28,Sat,Home,L,0,4,Chelsea,0,6,0,0,0,,17.2,1,0,0,0.7,0.7,0.13,-0.7,-0.7,Match Report
12/03/2022,15:00,Matchweek 29,Sat,Away,L,0,2,Brentford,0,7,1,14.3,0,0,21.4,1,0,0,0.7,0.7,0.1,-0.7,-0.7,Match Report
02/04/2022,15:00,Matchweek 31,Sat,Home,L,0,2,Manchester City,0,3,1,33.3,0,0,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Match Report
06/04/2022,19:30,Matchweek 19,Wed,Home,W,3,2,Everton,3,13,4,30.8,0.23,0.75,15.6,0,0,0,2,2,0.16,1,1,Match Report
10/04/2022,14:00,Matchweek 32,Sun,Away,L,0,2,Norwich City,0,18,3,16.7,0,0,17.4,1,0,0,1.7,1.7,0.1,-1.7,-1.7,Match Report
