Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
02/12/2023,15:00,Matchweek 14,Sat,Home,W,2,1,Wolves,2,19,6,31.6,0.11,0.33,15.6,0,0,0,2.8,2.8,0.15,-0.8,-0.8,Match Report
05/12/2023,20:15,Matchweek 15,Tue,Away,W,4,3,Luton Town,4,23,9,39.1,0.17,0.44,15.5,0,0,0,2.2,2.2,0.1,1.8,1.8,Match Report
09/12/2023,17:30,Matchweek 16,Sat,Away,L,0,1,Aston Villa,0,12,3,25,0,0,14.8,1,0,0,1.4,1.4,0.12,-1.4,-1.4,Match Report
17/12/2023,14:00,Matchweek 17,Sun,Home,W,2,0,Brighton,2,26,8,30.8,0.08,0.25,14.2,0,0,0,2.3,2.3,0.09,-0.3,-0.3,Match Report
23/12/2023,17:30,Matchweek 18,Sat,Away,D,1,1,Liverpool,1,13,2,15.4,0.08,0.5,17.2,0,0,0,0.7,0.7,0.06,0.3,0.3,Match Report
28/12/2023,20:15,Matchweek 19,Thu,Home,L,0,2,West Ham,0,30,8,26.7,0,0,16.8,0,0,0,2.7,2.7,0.1,-2.7,-2.7,Match Report
31/12/2023,14:00,Matchweek 20,Sun,Away,L,1,2,Fulham,1,13,3,23.1,0.08,0.33,15.4,1,0,0,1.6,1.6,0.13,-0.6,-0.6,Match Report
20/01/2024,12:30,Matchweek 21,Sat,Home,W,5,0,Crystal Palace,5,21,7,33.3,0.24,0.71,16.7,0,0,0,3.3,3.3,0.16,1.7,1.7,Match Report
30/01/2024,19:30,Matchweek 22,Tue,Away,W,2,1,Nott'ham Forest,2,19,3,15.8,0.11,0.67,17.6,0,0,0,1.2,1.2,0.06,0.8,0.8,Match Report
04/02/2024,16:30,Matchweek 23,Sun,Home,W,3,1,Liverpool,3,15,7,46.7,0.2,0.43,14.2,0,0,0,3.5,3.5,0.25,-0.5,-0.5,Match Report
11/02/2024,14:00,Matchweek 24,Sun,Away,W,6,0,West Ham,6,24,11,45.8,0.21,0.45,16,0,1,1,3.6,2.8,0.12,2.4,2.2,Match Report
17/02/2024,15:00,Matchweek 25,Sat,Away,W,5,0,Burnley,5,15,6,40,0.27,0.67,16.8,1,1,1,2.3,1.5,0.1,2.7,2.5,Match Report
24/02/2024,20:00,Matchweek 26,Sat,Home,W,4,1,Newcastle Utd,3,18,7,38.9,0.17,0.43,13.8,0,0,0,2.8,2.8,0.16,0.2,0.2,Match Report
04/03/2024,20:00,Matchweek 27,Mon,Away,W,6,0,Sheffield Utd,5,22,9,40.9,0.23,0.56,15.6,1,0,0,2.3,2.3,0.11,2.7,2.7,Match Report
09/03/2024,17:30,Matchweek 28,Sat,Home,W,2,1,Brentford,2,17,5,29.4,0.12,0.4,16.4,0,0,0,1.3,1.3,0.08,0.7,0.7,Match Report
31/03/2024,16:30,Matchweek 30,Sun,Away,D,0,0,Manchester City,0,6,2,33.3,0,0,14.2,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Match Report
03/04/2024,19:30,Matchweek 31,Wed,Home,W,2,0,Luton Town,1,13,4,30.8,0.08,0.25,17.8,0,0,0,0.7,0.7,0.06,0.3,0.3,Match Report
06/04/2024,17:30,Matchweek 32,Sat,Away,W,3,0,Brighton,3,19,6,31.6,0.11,0.33,12.4,0,1,1,3.4,2.6,0.14,-0.4,-0.6,Match Report
14/04/2024,16:30,Matchweek 33,Sun,Home,L,0,2,Aston Villa,0,18,4,22.2,0,0,17.2,1,0,0,1.6,1.6,0.1,-1.6,-1.6,Match Report
20/04/2024,19:30,Matchweek 34,Sat,Away,W,2,0,Wolves,2,24,9,37.5,0.08,0.22,17.8,0,0,0,1.2,1.2,0.05,0.8,0.8,Match Report
23/04/2024,20:00,Matchweek 29,Tue,Home,W,5,0,Chelsea,5,27,10,37,0.19,0.5,16.3,0,0,0,3.3,3.3,0.13,1.7,1.7,Match Report
28/04/2024,14:00,Matchweek 35,Sun,Away,W,3,2,Tottenham,2,9,3,33.3,0.22,0.67,14.3,1,0,0,1,1,0.11,1,1,Match Report
04/05/2024,12:30,Matchweek 36,Sat,Home,W,3,0,Bournemouth,3,24,8,33.3,0.08,0.25,14,0,1,1,3.3,2.5,0.11,-0.3,-0.5,Match Report
12/05/2024,16:30,Matchweek 37,Sun,Away,W,1,0,Manchester Utd,1,11,5,45.5,0.09,0.2,13.4,0,0,0,1.5,1.5,0.14,-0.5,-0.5,Match Report
19/05/2024,16:00,Matchweek 38,Sun,Home,W,2,1,Everton,2,26,5,19.2,0.08,0.4,14.1,0,0,0,2.9,2.9,0.12,-0.9,-0.9,Match Report
