Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
06/08/2022,15:00,Matchweek 1,Sat,Away,L,0,2,Bournemouth,0,15,2,13.3,0,0,24.6,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Match Report
13/08/2022,12:30,Matchweek 2,Sat,Home,W,2,1,Everton,2,12,3,25,0.17,0.67,13.3,0,0,0,2.3,2.3,0.19,-0.3,-0.3,Match Report
20/08/2022,15:00,Matchweek 3,Sat,Away,L,1,3,Crystal Palace,1,13,5,38.5,0.08,0.2,17.8,0,0,0,0.9,0.9,0.07,0.1,0.1,Match Report
28/08/2022,14:00,Matchweek 4,Sun,Home,L,0,1,West Ham,0,9,3,33.3,0,0,20.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report
31/08/2022,19:30,Matchweek 5,Wed,Away,L,1,2,Arsenal,1,4,3,75,0.25,0.33,19.2,0,0,0,0.4,0.4,0.11,0.6,0.6,Match Report
03/09/2022,17:30,Matchweek 6,Sat,Home,D,1,1,Manchester City,1,3,1,33.3,0.33,1,16.8,0,0,0,0.3,0.3,0.11,0.7,0.7,Match Report
16/09/2022,20:00,Matchweek 8,Fri,Home,W,1,0,Southampton,1,11,3,27.3,0.09,0.33,20.7,1,0,0,1.5,1.5,0.14,-0.5,-0.5,Match Report
02/10/2022,16:30,Matchweek 9,Sun,Away,D,0,0,Leeds United,0,19,6,31.6,0,0,17.8,0,0,0,2.2,2.2,0.12,-2.2,-2.2,Match Report
10/10/2022,20:00,Matchweek 10,Mon,Away,D,1,1,Nott'ham Forest,1,12,2,16.7,0.08,0.5,20.2,3,0,0,0.7,0.7,0.06,0.3,0.3,Match Report
16/10/2022,14:00,Matchweek 11,Sun,Home,L,0,2,Chelsea,0,18,7,38.9,0,0,15.3,1,0,0,1.8,1.8,0.1,-1.8,-1.8,Match Report
20/10/2022,19:30,Matchweek 12,Thu,Away,L,0,3,Fulham,0,12,6,50,0,0,15,0,0,0,1.2,1.2,0.1,-1.2,-1.2,Match Report
23/10/2022,14:00,Matchweek 13,Sun,Home,W,4,0,Brentford,4,18,10,55.6,0.17,0.3,18.7,0,1,1,2.8,2.1,0.13,1.2,0.9,Match Report
29/10/2022,15:00,Matchweek 14,Sat,Away,L,0,4,Newcastle Utd,0,3,0,0,0,,13.9,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Match Report
06/11/2022,14:00,Matchweek 15,Sun,Home,W,3,1,Manchester Utd,3,6,4,66.7,0.5,0.75,22.7,1,0,0,0.6,0.6,0.11,2.4,2.4,Match Report
13/11/2022,14:00,Matchweek 16,Sun,Away,W,2,1,Brighton,2,7,1,14.3,0.14,1,25.1,0,1,1,1.5,0.7,0.1,0.5,0.3,Match Report
26/12/2022,17:30,Matchweek 17,Mon,Home,L,1,3,Liverpool,1,12,6,50,0.08,0.17,15.3,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Match Report
01/01/2023,14:00,Matchweek 18,Sun,Away,W,2,0,Tottenham,2,13,4,30.8,0.15,0.5,20.8,1,0,0,1,1,0.08,1,1,Match Report
04/01/2023,20:00,Matchweek 19,Wed,Home,D,1,1,Wolves,1,13,3,23.1,0.08,0.33,19.2,1,0,0,1.8,1.8,0.14,-0.8,-0.8,Match Report
13/01/2023,20:00,Matchweek 20,Fri,Home,W,2,1,Leeds United,2,11,5,45.5,0.18,0.4,16.9,0,0,0,1.2,1.2,0.11,0.8,0.8,Match Report
21/01/2023,15:00,Matchweek 21,Sat,Away,W,1,0,Southampton,1,16,5,31.3,0.06,0.2,17,1,0,0,1.4,1.4,0.09,-0.4,-0.4,Match Report
04/02/2023,15:00,Matchweek 22,Sat,Home,L,2,4,Leicester City,1,19,4,21.1,0.05,0.25,17.5,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Match Report
12/02/2023,16:30,Matchweek 23,Sun,Away,L,1,3,Manchester City,1,6,2,33.3,0.17,0.5,22.8,0,0,0,0.3,0.3,0.05,0.7,0.7,Match Report
18/02/2023,12:30,Matchweek 24,Sat,Home,L,2,4,Arsenal,2,7,5,71.4,0.29,0.4,23.3,1,0,0,0.5,0.5,0.07,1.5,1.5,Match Report
25/02/2023,15:00,Matchweek 25,Sat,Away,W,2,0,Everton,2,8,4,50,0.13,0.25,22.1,1,1,1,1.9,1.1,0.14,0.1,-0.1,Match Report
04/03/2023,15:00,Matchweek 26,Sat,Home,W,1,0,Crystal Palace,0,8,1,12.5,0,0,14.8,0,0,0,1.2,1.2,0.15,-1.2,-1.2,Match Report
12/03/2023,14:00,Matchweek 27,Sun,Away,D,1,1,West Ham,1,12,4,33.3,0.08,0.25,13.3,0,0,0,1.5,1.5,0.13,-0.5,-0.5,Match Report
18/03/2023,15:00,Matchweek 28,Sat,Home,W,3,0,Bournemouth,3,20,9,45,0.15,0.33,13.9,0,0,0,3.5,3.5,0.18,-0.5,-0.5,Match Report
01/04/2023,17:30,Matchweek 29,Sat,Away,W,2,0,Chelsea,2,5,2,40,0.4,1,22.5,0,0,0,0.9,0.9,0.18,1.1,1.1,Match Report
