Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
06/08/2022,15:00,Matchweek 1,Sat,Away,L,0,2,Newcastle Utd,0,5,0,0,0,,16,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report
14/08/2022,14:00,Matchweek 2,Sun,Home,W,1,0,West Ham,1,13,6,46.2,0.08,0.17,14.1,1,0,0,1.3,1.3,0.1,-0.3,-0.3,Match Report
20/08/2022,15:00,Matchweek 3,Sat,Away,D,1,1,Everton,1,14,5,35.7,0.07,0.2,19.3,1,0,0,1,1,0.07,0,0,Match Report
28/08/2022,16:30,Matchweek 4,Sun,Home,L,0,2,Tottenham,0,17,1,5.9,0,0,20,1,0,0,0.9,0.9,0.06,-0.9,-0.9,Match Report
31/08/2022,19:30,Matchweek 5,Wed,Away,L,0,6,Manchester City,0,8,1,12.5,0,0,18.4,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Match Report
03/09/2022,15:00,Matchweek 6,Sat,Home,L,2,3,Bournemouth,2,10,2,20,0.1,0.5,17.5,0,1,1,1.9,1.1,0.11,0.1,-0.1,Match Report
16/09/2022,20:00,Matchweek 8,Fri,Home,L,2,3,Fulham,2,11,3,27.3,0.18,0.67,16.4,1,0,0,1.4,1.4,0.13,0.6,0.6,Match Report
03/10/2022,20:00,Matchweek 9,Mon,Away,L,0,4,Leicester City,0,10,3,30,0,0,15.7,0,0,0,1.1,1.1,0.12,-1.1,-1.1,Match Report
10/10/2022,20:00,Matchweek 10,Mon,Home,D,1,1,Aston Villa,1,6,3,50,0.17,0.33,18.7,0,0,0,0.3,0.3,0.05,0.7,0.7,Match Report
15/10/2022,15:00,Matchweek 11,Sat,Away,L,0,1,Wolves,0,9,1,11.1,0,0,19.9,1,0,1,1.5,0.7,0.08,-1.5,-0.7,Match Report
18/10/2022,19:30,Matchweek 12,Tue,Away,D,0,0,Brighton,0,3,0,0,0,,11.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Match Report
22/10/2022,12:30,Matchweek 13,Sat,Home,W,1,0,Liverpool,1,10,7,70,0.1,0.14,15.9,0,0,0,1.9,1.9,0.2,-0.9,-0.9,Match Report
30/10/2022,14:00,Matchweek 14,Sun,Away,L,0,5,Arsenal,0,5,2,40,0,0,20.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Match Report
05/11/2022,15:00,Matchweek 15,Sat,Home,D,2,2,Brentford,1,15,6,40,0.07,0.17,17.8,0,0,0,1.5,1.5,0.1,-0.5,-0.5,Match Report
12/11/2022,15:00,Matchweek 16,Sat,Home,W,1,0,Crystal Palace,1,9,2,22.2,0.11,0.5,15.2,1,0,0,1.1,1.1,0.13,-0.1,-0.1,Match Report
27/12/2022,20:00,Matchweek 17,Tue,Away,L,0,3,Manchester Utd,0,8,3,37.5,0,0,15.2,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Match Report
01/01/2023,16:30,Matchweek 18,Sun,Home,D,1,1,Chelsea,1,12,5,41.7,0.08,0.2,15.5,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Match Report
04/01/2023,19:30,Matchweek 19,Wed,Away,W,1,0,Southampton,1,11,1,9.1,0.09,1,22.3,0,0,0,1.4,1.4,0.13,-0.4,-0.4,Match Report
14/01/2023,15:00,Matchweek 20,Sat,Home,W,2,0,Leicester City,2,15,5,33.3,0.13,0.4,19.3,2,0,0,2.4,2.4,0.16,-0.4,-0.4,Match Report
21/01/2023,15:00,Matchweek 21,Sat,Away,D,1,1,Bournemouth,1,20,5,25,0.05,0.2,17.9,0,0,0,1.9,1.9,0.1,-0.9,-0.9,Match Report
05/02/2023,14:00,Matchweek 22,Sun,Home,W,1,0,Leeds United,1,6,2,33.3,0.17,0.5,18.9,0,0,0,0.4,0.4,0.07,0.6,0.6,Match Report
11/02/2023,15:00,Matchweek 23,Sat,Away,L,0,2,Fulham,0,10,1,10,0,0,15,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Match Report
18/02/2023,15:00,Matchweek 24,Sat,Home,D,1,1,Manchester City,1,4,1,25,0.25,1,14.7,0,0,0,0.9,0.9,0.24,0.1,0.1,Match Report
25/02/2023,15:00,Matchweek 25,Sat,Away,L,0,4,West Ham,0,8,3,37.5,0,0,18.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Match Report
05/03/2023,14:00,Matchweek 26,Sun,Home,D,2,2,Everton,2,10,4,40,0.2,0.5,18.4,0,0,0,0.8,0.8,0.09,1.2,1.2,Match Report
11/03/2023,15:00,Matchweek 27,Sat,Away,L,1,3,Tottenham,1,8,4,50,0.13,0.25,15.2,0,0,1,1.5,0.7,0.09,-0.5,0.3,Match Report
17/03/2023,20:00,Matchweek 28,Fri,Home,L,1,2,Newcastle Utd,1,5,3,60,0.2,0.33,18.4,0,0,0,0.4,0.4,0.07,0.6,0.6,Match Report
01/04/2023,15:00,Matchweek 29,Sat,Home,D,1,1,Wolves,1,17,7,41.2,0.06,0.14,16.7,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Match Report
04/04/2023,19:45,Matchweek 7,Tue,Away,L,1,2,Leeds United,1,13,1,7.7,0.08,1,16.5,0,0,0,0.8,0.8,0.06,0.2,0.2,Match Report
08/04/2023,15:00,Matchweek 30,Sat,Away,L,0,2,Aston Villa,0,6,2,33.3,0,0,22,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report
For Nottingham Forest,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
16/04/2023,16:30,Matchweek 31,Sun,Home,L,0,2,Manchester Utd,0,6,0,0,0,,16,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Match Report
22/04/2023,15:00,Matchweek 32,Sat,Away,L,2,3,Liverpool,2,11,5,45.5,0.18,0.4,17.4,0,0,0,0.9,0.9,0.08,1.1,1.1,Match Report
26/04/2023,19:30,Matchweek 33,Wed,Home,W,3,1,Brighton,2,10,3,30,0.1,0.33,18.4,0,1,2,2.4,0.8,0.09,-0.4,0.2,Match Report
29/04/2023,15:00,Matchweek 34,Sat,Away,L,1,2,Brentford,1,5,3,60,0.2,0.33,16.6,0,0,0,0.7,0.7,0.14,0.3,0.3,Match Report
08/05/2023,20:00,Matchweek 35,Mon,Home,W,4,3,Southampton,4,8,3,37.5,0.38,1,16,0,1,1,1.8,1,0.13,2.2,2,Match Report
13/05/2023,15:00,Matchweek 36,Sat,Away,D,2,2,Chelsea,2,11,2,18.2,0.18,1,11.2,0,0,0,1.3,1.3,0.12,0.7,0.7,Match Report
20/05/2023,17:30,Matchweek 37,Sat,Home,W,1,0,Arsenal,1,6,2,33.3,0.17,0.5,13.5,0,0,0,0.6,0.6,0.09,0.4,0.4,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Away,D,1,1,Crystal Palace,1,7,4,57.1,0.14,0.25,17,0,0,0,0.5,0.5,0.07,0.5,0.5,Match Report
