Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
15/08/2021,14:00,Matchweek 1,Sun,Home,L,2,4,West Ham,2,17,3,17.6,0.12,0.67,16.3,0,0,0,1.8,1.8,0.11,0.2,0.2,Match Report
21/08/2021,15:00,Matchweek 2,Sat,Away,L,0,2,Aston Villa,0,9,1,11.1,0,0,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Match Report
28/08/2021,15:00,Matchweek 3,Sat,Home,D,2,2,Southampton,2,10,4,40,0.2,0.5,16.5,1,0,0,1,1,0.1,1,1,Match Report
11/09/2021,15:00,Matchweek 4,Sat,Away,L,1,4,Manchester Utd,1,12,3,25,0.08,0.33,22.5,0,0,0,0.4,0.4,0.04,0.6,0.6,Match Report
17/09/2021,20:00,Matchweek 5,Fri,Home,D,1,1,Leeds United,1,17,7,41.2,0.06,0.14,19.2,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Match Report
25/09/2021,15:00,Matchweek 6,Sat,Away,D,1,1,Watford,1,20,6,30,0.05,0.17,17.9,1,0,0,1.9,1.9,0.1,-0.9,-0.9,Match Report
02/10/2021,15:00,Matchweek 7,Sat,Away,L,1,2,Wolves,1,8,2,25,0.13,0.5,16.5,1,0,0,0.6,0.6,0.08,0.4,0.4,Match Report
17/10/2021,16:30,Matchweek 8,Sun,Home,L,2,3,Tottenham,1,7,1,14.3,0.14,1,17.4,0,0,0,0.4,0.4,0.06,0.6,0.6,Match Report
23/10/2021,15:00,Matchweek 9,Sat,Away,D,1,1,Crystal Palace,1,6,1,16.7,0.17,1,14.2,0,0,0,0.3,0.3,0.06,0.7,0.7,Match Report
30/10/2021,15:00,Matchweek 10,Sat,Home,L,0,3,Chelsea,0,6,1,16.7,0,0,19.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Match Report
06/11/2021,17:30,Matchweek 11,Sat,Away,D,1,1,Brighton,1,6,1,16.7,0.17,1,18.1,0,0,0,0.3,0.3,0.05,0.7,0.7,Match Report
20/11/2021,15:00,Matchweek 12,Sat,Home,D,3,3,Brentford,3,23,8,34.8,0.13,0.38,16.1,0,0,0,1.5,1.5,0.07,1.5,1.5,Match Report
27/11/2021,12:30,Matchweek 13,Sat,Away,L,0,2,Arsenal,0,9,5,55.6,0,0,24.5,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report
30/11/2021,19:30,Matchweek 14,Tue,Home,D,1,1,Norwich City,1,8,0,0,0,,22.6,0,1,1,1.1,0.4,0.05,-0.1,-0.4,Match Report
04/12/2021,15:00,Matchweek 15,Sat,Home,W,1,0,Burnley,1,19,4,21.1,0.05,0.25,17.9,0,0,0,1,1,0.06,0,0,Match Report
12/12/2021,14:00,Matchweek 16,Sun,Away,L,0,4,Leicester City,0,12,3,25,0,0,18.1,0,0,0,1,1,0.08,-1,-1,Match Report
16/12/2021,20:00,Matchweek 17,Thu,Away,L,1,3,Liverpool,1,5,3,60,0.2,0.33,31.4,2,0,0,0.3,0.3,0.05,0.7,0.7,Match Report
19/12/2021,14:15,Matchweek 18,Sun,Home,L,0,4,Manchester City,0,5,1,20,0,0,19.9,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report
27/12/2021,20:00,Matchweek 19,Mon,Home,D,1,1,Manchester Utd,1,13,8,61.5,0.08,0.13,22.6,0,0,0,1.3,1.3,0.1,-0.3,-0.3,Match Report
15/01/2022,15:00,Matchweek 22,Sat,Home,D,1,1,Watford,1,12,1,8.3,0.08,1,14.6,0,0,0,1.2,1.2,0.1,-0.2,-0.2,Match Report
22/01/2022,15:00,Matchweek 23,Sat,Away,W,1,0,Leeds United,1,15,3,20,0.07,0.33,19.7,1,0,0,0.9,0.9,0.06,0.1,0.1,Match Report
08/02/2022,19:45,Matchweek 24,Tue,Home,W,3,1,Everton,2,20,9,45,0.1,0.22,14,1,0,0,1.9,1.9,0.1,0.1,0.1,Match Report
13/02/2022,14:00,Matchweek 25,Sun,Home,W,1,0,Aston Villa,1,10,2,20,0.1,0.5,21.5,1,0,0,0.5,0.5,0.05,0.5,0.5,Match Report
19/02/2022,12:30,Matchweek 26,Sat,Away,D,1,1,West Ham,1,14,3,21.4,0.07,0.33,16,0,0,0,0.8,0.8,0.06,0.2,0.2,Match Report
26/02/2022,15:00,Matchweek 27,Sat,Away,W,2,0,Brentford,2,26,11,42.3,0.08,0.18,15.7,2,0,0,2.7,2.7,0.11,-0.7,-0.7,Match Report
05/03/2022,15:00,Matchweek 28,Sat,Home,W,2,1,Brighton,2,10,4,40,0.2,0.5,12.2,0,0,0,1.7,1.7,0.21,0.3,0.3,Match Report
10/03/2022,19:30,Matchweek 21,Thu,Away,W,2,1,Southampton,2,8,3,37.5,0.25,0.67,16.4,0,0,0,0.6,0.6,0.08,1.4,1.4,Match Report
13/03/2022,14:00,Matchweek 29,Sun,Away,L,0,1,Chelsea,0,7,2,28.6,0,0,18.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Match Report
17/03/2022,19:45,Matchweek 20,Thu,Away,L,0,1,Everton,0,17,6,35.3,0,0,20.7,1,0,0,0.9,0.9,0.05,-0.9,-0.9,Match Report
03/04/2022,16:30,Matchweek 31,Sun,Away,L,1,5,Tottenham,1,8,1,12.5,0.13,1,18,1,0,0,0.5,0.5,0.07,0.5,0.5,Match Report
For Newcastle United,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
08/04/2022,20:00,Matchweek 32,Fri,Home,W,1,0,Wolves,1,11,3,27.3,0,0,19.7,1,1,1,1.5,0.7,0.07,-0.5,-0.7,Match Report
17/04/2022,14:15,Matchweek 33,Sun,Home,W,2,1,Leicester City,2,16,7,43.8,0.13,0.29,15.4,1,0,0,1.8,1.8,0.14,0.2,0.2,Match Report
20/04/2022,19:45,Matchweek 30,Wed,Home,W,1,0,Crystal Palace,1,13,4,30.8,0.08,0.25,18.1,0,0,0,0.9,0.9,0.07,0.1,0.1,Match Report
23/04/2022,15:00,Matchweek 34,Sat,Away,W,3,0,Norwich City,3,13,7,53.8,0.23,0.43,15.6,0,0,0,1.9,1.9,0.15,1.1,1.1,Match Report
30/04/2022,12:30,Matchweek 35,Sat,Home,L,0,1,Liverpool,0,4,2,50,0,0,28.3,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Match Report
08/05/2022,16:30,Matchweek 36,Sun,Away,L,0,5,Manchester City,0,7,3,42.9,0,0,16.5,0,0,0,0.8,0.8,0.12,-0.8,-0.8,Match Report
16/05/2022,20:00,Matchweek 37,Mon,Home,W,2,0,Arsenal,1,16,4,25,0.06,0.25,19.1,0,0,0,1.6,1.6,0.11,-0.6,-0.6,Match Report
22/05/2022,16:00,Matchweek 38,Sun,Away,W,2,1,Burnley,2,7,5,71.4,0.14,0.2,23,0,1,1,1.8,1,0.15,0.2,0,Match Report
