Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
05/08/2022,20:00,Matchweek 1,Fri,Away,W,2,0,Crystal Palace,1,10,2,20,0.1,0.5,14.6,1,0,0,1,1,0.1,0,0,Match Report
13/08/2022,15:00,Matchweek 2,Sat,Home,W,4,2,Leicester City,4,19,7,36.8,0.21,0.57,13,0,0,0,2.7,2.7,0.16,1.3,1.3,Match Report
20/08/2022,17:30,Matchweek 3,Sat,Away,W,3,0,Bournemouth,3,14,6,42.9,0.21,0.5,14.8,0,0,0,1.3,1.3,0.1,1.7,1.7,Match Report
27/08/2022,17:30,Matchweek 4,Sat,Home,W,2,1,Fulham,2,22,8,36.4,0.09,0.25,15.5,1,0,0,2.6,2.6,0.12,-0.6,-0.6,Match Report
31/08/2022,19:30,Matchweek 5,Wed,Home,W,2,1,Aston Villa,2,22,8,36.4,0.09,0.25,16.3,1,0,0,2.4,2.4,0.12,-0.4,-0.4,Match Report
04/09/2022,16:30,Matchweek 6,Sun,Away,L,1,3,Manchester Utd,1,16,3,18.8,0.06,0.33,18.6,1,0,0,1.3,1.3,0.08,-0.3,-0.3,Match Report
18/09/2022,12:00,Matchweek 8,Sun,Away,W,3,0,Brentford,3,13,7,53.8,0.23,0.43,18.2,0,0,0,1.5,1.5,0.12,1.5,1.5,Match Report
01/10/2022,12:30,Matchweek 9,Sat,Home,W,3,1,Tottenham,3,22,9,40.9,0.14,0.33,18.6,1,0,0,2.4,2.4,0.11,0.6,0.6,Match Report
09/10/2022,16:30,Matchweek 10,Sun,Home,W,3,2,Liverpool,3,10,6,60,0.2,0.33,14.3,0,1,1,2.7,2.3,0.24,0.3,-0.3,Match Report
16/10/2022,14:00,Matchweek 11,Sun,Away,W,1,0,Leeds United,1,9,4,44.4,0.11,0.25,16.6,1,0,0,0.5,0.5,0.06,0.5,0.5,Match Report
23/10/2022,14:00,Matchweek 13,Sun,Away,D,1,1,Southampton,1,12,3,25,0.08,0.33,17.2,0,0,0,1,1,0.08,0,0,Match Report
30/10/2022,14:00,Matchweek 14,Sun,Home,W,5,0,Nott'ham Forest,5,24,9,37.5,0.21,0.56,16,1,0,0,2.3,2.3,0.1,2.7,2.7,Match Report
06/11/2022,12:00,Matchweek 15,Sun,Away,W,1,0,Chelsea,1,14,2,14.3,0.07,0.5,14.5,0,0,0,2.1,2.1,0.16,-1.1,-1.1,Match Report
12/11/2022,19:45,Matchweek 16,Sat,Away,W,2,0,Wolves,2,14,3,21.4,0.14,0.67,13.7,0,0,0,2.1,2.1,0.15,-0.1,-0.1,Match Report
26/12/2022,20:00,Matchweek 17,Mon,Home,W,3,1,West Ham,3,16,5,31.3,0.19,0.6,18.2,1,0,0,2.1,2.1,0.14,0.9,0.9,Match Report
31/12/2022,17:30,Matchweek 18,Sat,Away,W,4,2,Brighton,4,14,7,50,0.29,0.57,11.2,0,0,0,2.9,2.9,0.22,1.1,1.1,Match Report
03/01/2023,19:45,Matchweek 19,Tue,Home,D,0,0,Newcastle Utd,0,17,4,23.5,0,0,17,0,0,0,1.1,1.1,0.07,-1.1,-1.1,Match Report
15/01/2023,16:30,Matchweek 20,Sun,Away,W,2,0,Tottenham,1,14,5,35.7,0.07,0.2,17.9,2,0,0,1.8,1.8,0.13,-0.8,-0.8,Match Report
22/01/2023,16:30,Matchweek 21,Sun,Home,W,3,2,Manchester Utd,3,25,5,20,0.12,0.6,14.2,0,0,0,3.1,3.1,0.13,-0.1,-0.1,Match Report
04/02/2023,12:30,Matchweek 22,Sat,Away,L,0,1,Everton,0,15,2,13.3,0,0,17.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Match Report
11/02/2023,15:00,Matchweek 23,Sat,Home,D,1,1,Brentford,1,23,7,30.4,0.04,0.14,19.6,0,0,0,1.6,1.6,0.07,-0.6,-0.6,Match Report
15/02/2023,19:30,Matchweek 12,Wed,Home,L,1,3,Manchester City,1,9,0,0,0,,19.2,0,1,1,1.6,0.9,0.09,-0.6,-0.9,Match Report
18/02/2023,12:30,Matchweek 24,Sat,Away,W,4,2,Aston Villa,3,20,5,25,0.15,0.6,15.7,0,0,0,3.2,3.2,0.16,-0.2,-0.2,Match Report
25/02/2023,15:00,Matchweek 25,Sat,Away,W,1,0,Leicester City,1,10,2,20,0.1,0.5,19.4,1,0,0,0.7,0.7,0.07,0.3,0.3,Match Report
01/03/2023,19:45,Matchweek 7,Wed,Home,W,4,0,Everton,4,15,5,33.3,0.27,0.8,12.9,0,0,0,2.6,2.6,0.18,1.4,1.4,Match Report
04/03/2023,15:00,Matchweek 26,Sat,Home,W,3,2,Bournemouth,3,31,9,29,0.1,0.33,18.1,2,0,0,2.1,2.1,0.07,0.9,0.9,Match Report
12/03/2023,14:00,Matchweek 27,Sun,Away,W,3,0,Fulham,3,15,7,46.7,0.2,0.43,15.2,1,0,0,2.3,2.3,0.16,0.7,0.7,Match Report
19/03/2023,14:00,Matchweek 28,Sun,Home,W,4,1,Crystal Palace,4,15,5,33.3,0.27,0.8,16.4,0,0,0,1.6,1.6,0.1,2.4,2.4,Match Report
01/04/2023,15:00,Matchweek 29,Sat,Home,W,4,1,Leeds United,4,12,4,33.3,0.25,0.75,13.9,0,1,1,3.8,3,0.25,0.2,0,Match Report
09/04/2023,16:30,Matchweek 30,Sun,Away,D,2,2,Liverpool,2,9,5,55.6,0.22,0.4,15.7,0,0,0,1.4,1.4,0.16,0.6,0.6,Match Report
For Arsenal,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
16/04/2023,14:00,Matchweek 31,Sun,Away,D,2,2,West Ham,2,10,5,50,0.2,0.4,13.9,0,0,1,2.7,2,0.2,-0.7,0,Match Report
21/04/2023,20:00,Matchweek 32,Fri,Home,D,3,3,Southampton,3,25,5,20,0.12,0.6,15.3,0,0,0,2.5,2.5,0.1,0.5,0.5,Match Report
26/04/2023,20:00,Matchweek 33,Wed,Away,L,1,4,Manchester City,1,8,2,25,0.13,0.5,18,1,0,0,0.5,0.5,0.06,0.5,0.5,Match Report
02/05/2023,20:00,Matchweek 34,Tue,Home,W,3,1,Chelsea,3,16,9,56.3,0.19,0.33,13,0,0,0,1.7,1.7,0.11,1.3,1.3,Match Report
07/05/2023,16:30,Matchweek 35,Sun,Away,W,2,0,Newcastle Utd,1,10,6,60,0.1,0.17,16.6,0,0,0,1.3,1.3,0.13,-0.3,-0.3,Match Report
14/05/2023,16:30,Matchweek 36,Sun,Home,L,0,3,Brighton,0,14,2,14.3,0,0,16.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Match Report
20/05/2023,17:30,Matchweek 37,Sat,Away,L,0,1,Nott'ham Forest,0,11,3,27.3,0,0,16.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Match Report
28/05/2023,16:30,Matchweek 38,Sun,Home,W,5,0,Wolves,5,14,8,57.1,0.36,0.63,13.7,1,0,0,2.8,2.8,0.2,2.2,2.2,Match Report
