Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/12/2021,14:00,Matchweek 16,Sun,Home,W,4,0,Newcastle Utd,4,7,4,57.1,0.43,0.75,19.1,1,1,1,2.6,1.8,0.26,1.4,1.2,Match Report
26/12/2021,15:00,Matchweek 19,Sun,Away,L,3,6,Manchester City,3,14,8,57.1,0.21,0.38,16.9,1,0,0,2.7,2.7,0.19,0.3,0.3,Match Report
28/12/2021,20:00,Matchweek 20,Tue,Home,W,1,0,Liverpool,1,6,1,16.7,0.17,1,14.9,0,0,0,0.4,0.4,0.07,0.6,0.6,Match Report
19/01/2022,19:30,Matchweek 17,Wed,Home,L,2,3,Tottenham,2,14,4,28.6,0.14,0.5,18.2,0,0,0,1.2,1.2,0.08,0.8,0.8,Match Report
23/01/2022,14:00,Matchweek 23,Sun,Home,D,1,1,Brighton,1,15,5,33.3,0.07,0.2,19.8,1,0,0,1.4,1.4,0.1,-0.4,-0.4,Match Report
10/02/2022,19:45,Matchweek 24,Thu,Away,L,0,2,Liverpool,0,5,1,20,0,0,17.3,1,0,0,0.5,0.5,0.1,-0.5,-0.5,Match Report
13/02/2022,16:30,Matchweek 25,Sun,Home,D,2,2,West Ham,2,12,1,8.3,0.08,1,19.6,0,1,1,1.4,0.6,0.05,0.6,0.4,Match Report
20/02/2022,16:30,Matchweek 26,Sun,Away,L,1,2,Wolves,1,17,7,41.2,0.06,0.14,19.6,1,0,0,1.7,1.7,0.1,-0.7,-0.7,Match Report
01/03/2022,19:45,Matchweek 22,Tue,Away,W,2,0,Burnley,2,22,6,27.3,0.09,0.33,17.7,1,0,0,1.5,1.5,0.07,0.5,0.5,Match Report
05/03/2022,12:30,Matchweek 28,Sat,Home,W,1,0,Leeds United,1,7,4,57.1,0.14,0.25,19.1,0,0,0,0.4,0.4,0.06,0.6,0.6,Match Report
13/03/2022,16:30,Matchweek 29,Sun,Away,L,0,2,Arsenal,0,6,3,50,0,0,15.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4,Match Report
20/03/2022,14:00,Matchweek 30,Sun,Home,W,2,1,Brentford,2,12,4,33.3,0.17,0.5,19.2,1,0,0,1,1,0.08,1,1,Match Report
02/04/2022,17:30,Matchweek 31,Sat,Away,D,1,1,Manchester Utd,1,11,3,27.3,0.09,0.33,16.7,0,0,0,0.8,0.8,0.07,0.2,0.2,Match Report
10/04/2022,14:00,Matchweek 32,Sun,Home,W,2,1,Crystal Palace,2,12,3,25,0.17,0.67,21.1,2,0,0,1,1,0.08,1,1,Match Report
17/04/2022,14:15,Matchweek 33,Sun,Away,L,1,2,Newcastle Utd,1,8,2,25,0.13,0.5,16.4,0,0,0,0.6,0.6,0.08,0.4,0.4,Match Report
For Leicester City,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
20/04/2022,19:45,Matchweek 18,Wed,Away,D,1,1,Everton,1,11,3,27.3,0.09,0.33,16.5,0,0,0,0.9,0.9,0.08,0.1,0.1,Match Report
23/04/2022,15:00,Matchweek 34,Sat,Home,D,0,0,Aston Villa,0,5,2,40,0,0,24.2,2,0,0,0.3,0.3,0.06,-0.3,-0.3,Match Report
01/05/2022,14:00,Matchweek 35,Sun,Away,L,1,3,Tottenham,1,6,2,33.3,0.17,0.5,20.4,0,0,0,0.5,0.5,0.08,0.5,0.5,Match Report
08/05/2022,14:00,Matchweek 36,Sun,Home,L,1,2,Everton,1,16,8,50,0.06,0.13,19.8,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Match Report
11/05/2022,19:45,Matchweek 21,Wed,Home,W,3,0,Norwich City,3,20,8,40,0.15,0.38,18.5,0,0,0,2,2,0.1,1,1,Match Report
15/05/2022,14:00,Matchweek 37,Sun,Away,W,5,1,Watford,5,13,7,53.8,0.38,0.71,16.4,0,0,0,2.5,2.5,0.19,2.5,2.5,Match Report
19/05/2022,20:00,Matchweek 27,Thu,Away,D,1,1,Chelsea,1,2,1,50,0.5,1,25.1,0,0,0,0.1,0.1,0.04,0.9,0.9,Match Report
22/05/2022,16:00,Matchweek 38,Sun,Home,W,4,1,Southampton,4,12,6,50,0.33,0.67,12.8,0,0,0,3.4,3.4,0.32,0.6,0.6,Match Report
