Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
15/08/2021,16:30,Matchweek 1,Sun,Home,W,1,0,Manchester City,1,13,2,15.4,0.08,0.5,20.3,0,0,0,1,1,0.08,0,0,Match Report
22/08/2021,14:00,Matchweek 2,Sun,Away,W,1,0,Wolves,1,7,5,71.4,0,0,14.6,0,1,1,1.7,0.9,0.14,-0.7,-0.9,Match Report
29/08/2021,14:00,Matchweek 3,Sun,Home,W,1,0,Watford,1,15,8,53.3,0.07,0.13,18.8,3,0,0,1,1,0.07,0,0,Match Report
11/09/2021,12:30,Matchweek 4,Sat,Away,L,0,3,Crystal Palace,0,2,1,50,0,0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Match Report
19/09/2021,16:30,Matchweek 5,Sun,Home,L,0,3,Chelsea,0,8,2,25,0,0,20,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report
26/09/2021,16:30,Matchweek 6,Sun,Away,L,1,3,Arsenal,1,10,4,40,0.1,0.25,16.3,0,0,0,1,1,0.1,0,0,Match Report
03/10/2021,14:00,Matchweek 7,Sun,Home,W,2,1,Aston Villa,1,17,7,41.2,0.06,0.14,20.5,2,0,0,1.3,1.3,0.08,-0.3,-0.3,Match Report
17/10/2021,16:30,Matchweek 8,Sun,Away,W,3,2,Newcastle Utd,3,14,4,28.6,0.21,0.75,17.9,1,0,0,1.7,1.7,0.12,1.3,1.3,Match Report
24/10/2021,14:00,Matchweek 9,Sun,Away,L,0,1,West Ham,0,7,4,57.1,0,0,17.8,0,0,0,0.7,0.7,0.1,-0.7,-0.7,Match Report
30/10/2021,17:30,Matchweek 10,Sat,Home,L,0,3,Manchester Utd,0,9,0,0,0,,16.6,1,0,0,1,1,0.11,-1,-1,Match Report
07/11/2021,14:00,Matchweek 11,Sun,Away,D,0,0,Everton,0,8,0,0,0,,19.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Match Report
21/11/2021,16:30,Matchweek 12,Sun,Home,W,2,1,Leeds United,2,13,4,30.8,0.15,0.5,17.5,1,0,0,2.1,2.1,0.17,-0.1,-0.1,Match Report
02/12/2021,19:30,Matchweek 14,Thu,Home,W,2,0,Brentford,1,11,6,54.5,0.09,0.17,9.8,0,0,0,1.9,1.9,0.18,-0.9,-0.9,Match Report
05/12/2021,14:00,Matchweek 15,Sun,Home,W,3,0,Norwich City,3,17,7,41.2,0.18,0.43,18.5,0,0,0,1.6,1.6,0.1,1.4,1.4,Match Report
19/12/2021,16:30,Matchweek 18,Sun,Home,D,2,2,Liverpool,2,10,5,50,0.2,0.4,10.4,0,0,0,3,3,0.3,-1,-1,Match Report
26/12/2021,15:00,Matchweek 19,Sun,Home,W,3,0,Crystal Palace,3,17,6,35.3,0.18,0.5,14.5,0,0,0,2.3,2.3,0.13,0.7,0.7,Match Report
28/12/2021,15:00,Matchweek 20,Tue,Away,D,1,1,Southampton,1,20,10,50,0,0,15.8,1,1,1,2.3,1.5,0.08,-1.3,-1.5,Match Report
01/01/2022,15:00,Matchweek 21,Sat,Away,W,1,0,Watford,1,21,9,42.9,0.05,0.11,17.6,0,0,0,2.2,2.2,0.11,-1.2,-1.2,Match Report
19/01/2022,19:30,Matchweek 17,Wed,Away,W,3,2,Leicester City,3,27,8,29.6,0.11,0.38,16.4,1,0,0,3.1,3.1,0.12,-0.1,-0.1,Match Report
23/01/2022,16:30,Matchweek 23,Sun,Away,L,0,2,Chelsea,0,6,3,50,0,0,16.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Match Report
09/02/2022,19:45,Matchweek 24,Wed,Home,L,2,3,Southampton,1,8,3,37.5,0.13,0.33,15.3,0,0,0,1.4,1.4,0.17,-0.4,-0.4,Match Report
13/02/2022,14:00,Matchweek 25,Sun,Home,L,0,2,Wolves,0,17,7,41.2,0,0,15.9,2,0,0,1.2,1.2,0.07,-1.2,-1.2,Match Report
19/02/2022,17:30,Matchweek 26,Sat,Away,W,3,2,Manchester City,3,6,5,83.3,0.5,0.6,15,0,0,0,1.4,1.4,0.24,1.6,1.6,Match Report
23/02/2022,19:30,Matchweek 13,Wed,Away,L,0,1,Burnley,0,12,2,16.7,0,0,17.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Match Report
26/02/2022,12:30,Matchweek 27,Sat,Away,W,4,0,Leeds United,4,15,10,66.7,0.27,0.4,14.2,0,0,0,1.9,1.9,0.13,2.1,2.1,Match Report
07/03/2022,20:00,Matchweek 28,Mon,Home,W,5,0,Everton,4,14,7,50,0.29,0.57,13.5,0,0,0,2.5,2.5,0.19,1.5,1.5,Match Report
12/03/2022,17:30,Matchweek 29,Sat,Away,L,2,3,Manchester Utd,1,9,1,11.1,0,0,19.8,1,1,1,1.5,0.8,0.09,-0.5,-0.8,Match Report
16/03/2022,19:30,Matchweek 16,Wed,Away,W,2,0,Brighton,2,17,7,41.2,0.12,0.29,19,1,0,0,2.2,2.2,0.13,-0.2,-0.2,Match Report
20/03/2022,16:30,Matchweek 30,Sun,Home,W,3,1,West Ham,2,17,4,23.5,0.12,0.5,16.6,0,0,0,3,3,0.18,-1,-1,Match Report
03/04/2022,16:30,Matchweek 31,Sun,Home,W,5,1,Newcastle Utd,5,19,6,31.6,0.26,0.83,16,1,0,0,3.1,3.1,0.16,1.9,1.9,Match Report
For Tottenham Hotspur,,,,,,,,,Standard,,,,,,,,,,Expected,,,,,
Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
09/04/2022,17:30,Matchweek 32,Sat,Away,W,4,0,Aston Villa,4,11,5,45.5,0.36,0.8,18.8,0,0,0,1.1,1.1,0.1,2.9,2.9,Match Report
16/04/2022,12:30,Matchweek 33,Sat,Home,L,0,1,Brighton,0,5,0,0,0,,20.8,0,0,0,0.5,0.5,0.1,-0.5,-0.5,Match Report
23/04/2022,17:30,Matchweek 34,Sat,Away,D,0,0,Brentford,0,9,0,0,0,,16.7,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Match Report
01/05/2022,14:00,Matchweek 35,Sun,Home,W,3,1,Leicester City,3,13,7,53.8,0.23,0.43,14.2,0,0,0,1.2,1.2,0.09,1.8,1.8,Match Report
07/05/2022,19:45,Matchweek 36,Sat,Away,D,1,1,Liverpool,1,8,3,37.5,0.13,0.33,17.5,0,0,0,0.9,0.9,0.11,0.1,0.1,Match Report
12/05/2022,19:45,Matchweek 22,Thu,Home,W,3,0,Arsenal,3,15,5,33.3,0.13,0.4,14.3,0,1,1,2.7,2,0.14,0.3,0,Match Report
15/05/2022,12:00,Matchweek 37,Sun,Home,W,1,0,Burnley,1,20,6,30,0,0,20.3,0,1,1,2.2,1.4,0.07,-1.2,-1.4,Match Report
22/05/2022,16:00,Matchweek 38,Sun,Away,W,5,0,Norwich City,5,19,12,63.2,0.26,0.42,14.9,0,0,0,3.4,3.4,0.2,1.6,1.6,Match Report
