Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
12/08/2023,15:00,Matchweek 1,Sat,Away,W,1,0,Everton,1,9,2,22.2,0.11,0.5,13.2,0,0,0,1.5,1.5,0.17,-0.5,-0.5,Match Report
19/08/2023,15:00,Matchweek 2,Sat,Home,L,0,3,Brentford,0,10,2,20,0,0,22.3,1,0,0,0.5,0.5,0.05,-0.5,-0.5,Match Report
26/08/2023,15:00,Matchweek 3,Sat,Away,D,2,2,Arsenal,2,8,3,37.5,0.25,0.67,17.8,0,0,0,0.6,0.6,0.07,1.4,1.4,Match Report
02/09/2023,15:00,Matchweek 4,Sat,Away,L,1,5,Manchester City,1,6,4,66.7,0.17,0.25,11.4,0,0,0,1.4,1.4,0.31,-0.4,-0.4,Match Report
16/09/2023,15:00,Matchweek 5,Sat,Home,W,1,0,Luton Town,1,13,2,15.4,0.08,0.5,19.5,2,0,0,1,1,0.07,0,0,Match Report
23/09/2023,15:00,Matchweek 6,Sat,Away,D,0,0,Crystal Palace,0,10,5,50,0,0,18.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,Match Report
02/10/2023,20:00,Matchweek 7,Mon,Home,L,0,2,Chelsea,0,10,3,30,0,0,13.2,0,0,0,1.1,1.1,0.11,-1.1,-1.1,Match Report
07/10/2023,15:00,Matchweek 8,Sat,Home,W,3,1,Sheffield Utd,2,20,6,30,0.1,0.33,20.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Match Report
23/10/2023,20:00,Matchweek 9,Mon,Away,L,0,2,Tottenham,0,10,3,30,0,0,17.6,0,0,0,1,1,0.1,-1,-1,Match Report
29/10/2023,14:00,Matchweek 10,Sun,Away,D,1,1,Brighton,1,10,5,50,0.1,0.2,19.3,0,0,0,0.7,0.7,0.07,0.3,0.3,Match Report
04/11/2023,12:30,Matchweek 11,Sat,Home,L,0,1,Manchester Utd,0,18,2,11.1,0,0,18.6,1,0,0,1,1,0.06,-1,-1,Match Report
12/11/2023,14:00,Matchweek 12,Sun,Away,L,1,3,Aston Villa,1,9,5,55.6,0.11,0.2,19.5,0,0,0,0.9,0.9,0.1,0.1,0.1,Match Report
27/11/2023,20:00,Matchweek 13,Mon,Home,W,3,2,Wolves,3,10,4,40,0.1,0.25,22.9,0,2,2,2.9,1.3,0.13,0.1,-0.3,Match Report
03/12/2023,14:00,Matchweek 14,Sun,Away,L,3,4,Liverpool,3,9,5,55.6,0.33,0.6,13.3,0,0,0,1.2,1.2,0.13,1.8,1.8,Match Report
06/12/2023,19:30,Matchweek 15,Wed,Home,W,5,0,Nott'ham Forest,5,14,6,42.9,0.36,0.83,17.3,1,0,0,2.5,2.5,0.18,2.5,2.5,Match Report
10/12/2023,14:00,Matchweek 16,Sun,Home,W,5,0,West Ham,5,14,8,57.1,0.36,0.63,17.7,0,0,0,2.3,2.3,0.17,2.7,2.7,Match Report
16/12/2023,15:00,Matchweek 17,Sat,Away,L,0,3,Newcastle Utd,0,6,4,66.7,0,0,23.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Match Report
23/12/2023,15:00,Matchweek 18,Sat,Home,L,0,2,Burnley,0,19,5,26.3,0,0,16.3,1,0,0,1.3,1.3,0.07,-1.3,-1.3,Match Report
26/12/2023,15:00,Matchweek 19,Tue,Away,L,0,3,Bournemouth,0,8,3,37.5,0,0,21.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Match Report
31/12/2023,14:00,Matchweek 20,Sun,Home,W,2,1,Arsenal,2,15,4,26.7,0.13,0.5,18.2,1,0,0,1.2,1.2,0.08,0.8,0.8,Match Report
13/01/2024,12:30,Matchweek 21,Sat,Away,L,0,1,Chelsea,0,14,4,28.6,0,0,22,2,0,0,0.8,0.8,0.06,-0.8,-0.8,Match Report
30/01/2024,19:45,Matchweek 22,Tue,Home,D,0,0,Everton,0,25,5,20,0,0,17.3,0,0,0,1.6,1.6,0.07,-1.6,-1.6,Match Report
03/02/2024,15:00,Matchweek 23,Sat,Away,D,2,2,Burnley,2,15,7,46.7,0.13,0.29,13.2,0,0,0,1.5,1.5,0.1,0.5,0.5,Match Report
10/02/2024,15:00,Matchweek 24,Sat,Home,W,3,1,Bournemouth,3,7,6,85.7,0.43,0.5,11.4,0,0,0,1.6,1.6,0.22,1.4,1.4,Match Report
17/02/2024,15:00,Matchweek 25,Sat,Home,L,1,2,Aston Villa,1,15,4,26.7,0.07,0.25,14.7,0,0,0,1.5,1.5,0.1,-0.5,-0.5,Match Report
24/02/2024,15:00,Matchweek 26,Sat,Away,W,2,1,Manchester Utd,2,17,5,29.4,0.12,0.4,17.1,0,0,0,1.2,1.2,0.07,0.8,0.8,Match Report
02/03/2024,15:00,Matchweek 27,Sat,Home,W,3,0,Brighton,3,12,5,41.7,0.25,0.6,14.6,0,0,0,1.3,1.3,0.11,1.7,1.7,Match Report
09/03/2024,15:00,Matchweek 28,Sat,Away,L,1,2,Wolves,1,23,6,26.1,0.04,0.17,14.1,0,0,0,2.6,2.6,0.12,-1.6,-1.6,Match Report
16/03/2024,17:30,Matchweek 29,Sat,Home,W,3,0,Tottenham,3,16,7,43.8,0.19,0.43,12.7,0,0,0,2.6,2.6,0.18,0.4,0.4,Match Report
30/03/2024,15:00,Matchweek 30,Sat,Away,D,3,3,Sheffield Utd,3,24,9,37.5,0.13,0.33,17.6,0,0,0,1.3,1.3,0.06,1.7,1.7,Match Report
