Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
14/08/2023,20:00,Matchweek 1,Mon,Away,L,0,1,Manchester Utd,0,23,6,26.1,0,0,15.3,0,0,0,2.2,2.2,0.1,-2.2,-2.2,Match Report
19/08/2023,15:00,Matchweek 2,Sat,Home,L,1,4,Brighton,1,16,5,31.3,0.06,0.2,16.1,0,0,0,2.1,2.1,0.15,-1.1,-1.1,Match Report
26/08/2023,15:00,Matchweek 3,Sat,Away,W,1,0,Everton,1,11,2,18.2,0.09,0.5,17.8,1,0,0,1.1,1.1,0.1,-0.1,-0.1,Match Report
03/09/2023,14:00,Matchweek 4,Sun,Away,L,2,3,Crystal Palace,2,12,4,33.3,0.17,0.5,16.2,0,0,0,1.2,1.2,0.1,0.8,0.8,Match Report
16/09/2023,12:30,Matchweek 5,Sat,Home,L,1,3,Liverpool,1,11,2,18.2,0.09,0.5,18.7,0,0,0,0.6,0.6,0.06,0.4,0.4,Match Report
23/09/2023,15:00,Matchweek 6,Sat,Away,D,1,1,Luton Town,1,3,3,100,0.33,0.33,7,0,0,0,0.6,0.6,0.21,0.4,0.4,Match Report
30/09/2023,15:00,Matchweek 7,Sat,Home,W,2,1,Manchester City,1,3,1,33.3,0.33,1,11.4,0,0,0,0.4,0.4,0.16,0.6,0.6,Match Report
08/10/2023,14:00,Matchweek 8,Sun,Home,D,1,1,Aston Villa,1,8,3,37.5,0.13,0.33,16,0,0,0,1.7,1.7,0.21,-0.7,-0.7,Match Report
21/10/2023,15:00,Matchweek 9,Sat,Away,W,2,1,Bournemouth,2,21,7,33.3,0.1,0.29,16.2,0,0,0,2.4,2.4,0.12,-0.4,-0.4,Match Report
28/10/2023,17:30,Matchweek 10,Sat,Home,D,2,2,Newcastle Utd,2,11,6,54.5,0.18,0.33,17.2,1,0,0,0.9,0.9,0.08,1.1,1.1,Match Report
04/11/2023,15:00,Matchweek 11,Sat,Away,L,1,2,Sheffield Utd,1,10,3,30,0.1,0.33,17.5,1,0,0,1.2,1.2,0.13,-0.2,-0.2,Match Report
11/11/2023,12:30,Matchweek 12,Sat,Home,W,2,1,Tottenham,2,17,4,23.5,0.12,0.5,18.5,0,0,0,2.1,2.1,0.13,-0.1,-0.1,Match Report
27/11/2023,20:00,Matchweek 13,Mon,Away,L,2,3,Fulham,2,9,5,55.6,0.11,0.2,16.6,0,1,1,1.4,0.6,0.06,0.6,0.4,Match Report
02/12/2023,15:00,Matchweek 14,Sat,Away,L,1,2,Arsenal,1,6,3,50,0.17,0.33,10.8,0,0,0,0.7,0.7,0.12,0.3,0.3,Match Report
05/12/2023,19:30,Matchweek 15,Tue,Home,W,1,0,Burnley,1,7,4,57.1,0.14,0.25,15.8,1,0,0,0.8,0.8,0.12,0.2,0.2,Match Report
09/12/2023,15:00,Matchweek 16,Sat,Home,D,1,1,Nott'ham Forest,1,10,4,40,0.1,0.25,15.2,0,0,0,1.2,1.2,0.12,-0.2,-0.2,Match Report
17/12/2023,14:00,Matchweek 17,Sun,Away,L,0,3,West Ham,0,14,3,21.4,0,0,20.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Match Report
24/12/2023,13:00,Matchweek 18,Sun,Home,W,2,1,Chelsea,2,14,6,42.9,0.14,0.33,16.7,1,0,0,1.3,1.3,0.09,0.7,0.7,Match Report
27/12/2023,19:30,Matchweek 19,Wed,Away,W,4,1,Brentford,4,11,5,45.5,0.36,0.8,17.8,0,0,0,2.4,2.4,0.22,1.6,1.6,Match Report
