Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh,SoT,SoT%,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report
07/08/2022,14:00,Matchweek 1,Sun,Home,L,1,2,Brighton,0,17,5,29.4,0,0,15.5,0,0,0,1.4,1.4,0.08,-1.4,-1.4,Match Report
13/08/2022,17:30,Matchweek 2,Sat,Away,L,0,4,Brentford,0,15,4,26.7,0,0,19.6,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Match Report
22/08/2022,20:00,Matchweek 3,Mon,Home,W,2,1,Liverpool,2,13,5,38.5,0.15,0.4,19.5,2,0,0,1.8,1.8,0.14,0.2,0.2,Match Report
27/08/2022,12:30,Matchweek 4,Sat,Away,W,1,0,Southampton,1,11,4,36.4,0.09,0.25,15.5,1,0,0,1.1,1.1,0.15,-0.1,-0.1,Match Report
01/09/2022,20:00,Matchweek 5,Thu,Away,W,1,0,Leicester City,1,9,2,22.2,0.11,0.5,16.8,0,0,0,1.5,1.5,0.17,-0.5,-0.5,Match Report
04/09/2022,16:30,Matchweek 6,Sun,Home,W,3,1,Arsenal,3,10,6,60,0.3,0.5,15.5,0,0,0,1.5,1.5,0.16,1.5,1.5,Match Report
02/10/2022,14:00,Matchweek 9,Sun,Away,L,3,6,Manchester City,3,11,7,63.6,0.18,0.29,22.2,0,1,1,1.7,0.9,0.08,1.3,1.1,Match Report
09/10/2022,19:00,Matchweek 10,Sun,Away,W,2,1,Everton,2,12,4,33.3,0.17,0.5,18.8,0,0,0,1.4,1.4,0.12,0.6,0.6,Match Report
16/10/2022,14:00,Matchweek 11,Sun,Home,D,0,0,Newcastle Utd,0,15,2,13.3,0,0,19.4,1,0,0,0.8,0.8,0.05,-0.8,-0.8,Match Report
19/10/2022,20:15,Matchweek 12,Wed,Home,W,2,0,Tottenham,2,28,10,35.7,0.07,0.2,21.4,1,0,0,1.5,1.5,0.06,0.5,0.5,Match Report
22/10/2022,17:30,Matchweek 13,Sat,Away,D,1,1,Chelsea,1,13,6,46.2,0.08,0.17,22.1,1,0,0,0.8,0.8,0.06,0.2,0.2,Match Report
30/10/2022,16:15,Matchweek 14,Sun,Home,W,1,0,West Ham,1,16,3,18.8,0.06,0.33,18.1,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Match Report
06/11/2022,14:00,Matchweek 15,Sun,Away,L,1,3,Aston Villa,0,8,3,37.5,0,0,19.7,1,0,0,0.5,0.5,0.06,-0.5,-0.5,Match Report
13/11/2022,16:30,Matchweek 16,Sun,Away,W,2,1,Fulham,2,14,9,64.3,0.14,0.22,17.7,0,0,0,2.5,2.5,0.19,-0.5,-0.5,Match Report
27/12/2022,20:00,Matchweek 17,Tue,Home,W,3,0,Nott'ham Forest,3,17,8,47.1,0.18,0.38,15.9,0,0,0,2.4,2.4,0.15,0.6,0.6,Match Report
31/12/2022,12:30,Matchweek 18,Sat,Away,W,1,0,Wolves,1,16,6,37.5,0.06,0.17,14.9,1,0,0,2,2,0.12,-1,-1,Match Report
