Wk,Day,Date,Time,Home,xG,Score,xG,Away,Attendance,Venue,Referee,Match Report,Notes
2,Fri,18/08/2023,19:45,Nott'ham Forest,1.4,2–1,0.5,Sheffield Utd,"29,432",The City Ground,Peter Bankes,Match Report,
2,Sat,19/08/2023,15:00,Fulham,0.5,0–3,3.7,Brentford,"24,236",Craven Cottage,Darren Bond,Match Report,
2,Sat,19/08/2023,15:00,Liverpool,3,3–1,1.3,Bournemouth,"53,145",Anfield,Thomas Bramall,Match Report,
2,Sat,19/08/2023,15:00,Wolves,2.1,1–4,2.2,Brighton,"31,317",Molineux Stadium,Andy Madley,Match Report,
2,Sat,19/08/2023,17:30,Tottenham,1.7,2–0,2.1,Manchester Utd,"61,910",Tottenham Hotspur Stadium,Michael Oliver,Match Report,
2,Sat,19/08/2023,20:00,Manchester City,1,1–0,0.3,Newcastle Utd,,Etihad Stadium,Robert Jones,Match Report,
2,Sun,20/08/2023,14:00,Aston Villa,2.9,4–0,0.6,Everton,"41,694",Villa Park,Anthony Taylor,Match Report,
2,Sun,20/08/2023,16:30,West Ham,1.8,3–1,2.5,Chelsea,"62,451",London Stadium,John Brooks,Match Report,
2,Mon,21/08/2023,20:00,Crystal Palace,1,0–1,2,Arsenal,"24,189",Selhurst Park,David Coote,Match Report,
